"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 20:01:43 GMT 2024","Mon Nov 25 20:01:48 GMT 2024","4857","chromium","08MyProfile.spec.js","My profile","","","TC_08_02_01 | Verify the General info tab contents General info, Password, Two-factor authentication (2FA), Currency","To verify, the General info tab contents General info, Password, Two-factor authentication (2FA), Currency and the General info section contains USER EMAIL and the Delete account button"
"passed","Mon Nov 25 19:54:24 GMT 2024","Mon Nov 25 19:54:30 GMT 2024","5407","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_04 |  Verify that user can navigate through Header links WHOIS","To verify that user can navigate through Header links."
"passed","Mon Nov 25 19:55:00 GMT 2024","Mon Nov 25 19:55:04 GMT 2024","4756","chromium","03Navigation.spec.js","Navigation","","","TC_03_02_01 | Verify navigation to Home page from fromFooterLogo","To verify that user can navigate to Home page from fromFooterLogo."
"passed","Mon Nov 25 19:56:24 GMT 2024","Mon Nov 25 19:56:31 GMT 2024","7876","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields DS","Verify DNS Record created with all fields."
"passed","Mon Nov 25 19:58:13 GMT 2024","Mon Nov 25 19:58:27 GMT 2024","13197","chromium","04Domains.spec.js","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Mon Nov 25 19:56:39 GMT 2024","Mon Nov 25 19:56:47 GMT 2024","7726","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields NS","Verify DNS Record created with all fields."
"passed","Mon Nov 25 19:51:10 GMT 2024","Mon Nov 25 19:51:12 GMT 2024","2714","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Mon Nov 25 19:56:55 GMT 2024","Mon Nov 25 19:57:02 GMT 2024","7738","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields A. Ignored optional fields","Verify DNS Record with required fields."
"passed","Mon Nov 25 20:01:58 GMT 2024","Mon Nov 25 20:02:01 GMT 2024","2932","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Mon Nov 25 19:54:30 GMT 2024","Mon Nov 25 19:54:35 GMT 2024","5435","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_05 |  Verify that user can navigate through Header links Hosting","To verify that user can navigate through Header links."
