"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 13 17:34:15 GMT 2024","Wed Nov 13 17:34:18 GMT 2024","3211","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"skipped","Wed Nov 13 17:36:53 GMT 2024","Wed Nov 13 17:36:53 GMT 2024","1","chromium","","Domains > DNS Records","","","TC_04_06 | Verify user can edit DNS record in hosted zone",""
"passed","Wed Nov 13 17:35:07 GMT 2024","Wed Nov 13 17:35:11 GMT 2024","4802","chromium","","Navigation","","","TC_03_01_07 |  Verify that user can navigate through Header links Blog","To verify that user can navigate through Header links."
"passed","Wed Nov 13 17:34:10 GMT 2024","Wed Nov 13 17:34:12 GMT 2024","2866","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Wed Nov 13 17:34:13 GMT 2024","Wed Nov 13 17:34:15 GMT 2024","2447","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"skipped","Wed Nov 13 17:37:27 GMT 2024","Wed Nov 13 17:37:27 GMT 2024","0","chromium","","My profile","","","TC_08_01 | Verify the Profile Dropdown Menu is displayed on ""My Profile"" Button Click",""
"skipped","Wed Nov 13 17:36:53 GMT 2024","Wed Nov 13 17:36:53 GMT 2024","0","chromium","","Domains > DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields CNAME. Ignored optional fields",""
"passed","Wed Nov 13 17:35:28 GMT 2024","Wed Nov 13 17:35:33 GMT 2024","4630","chromium","","Navigation","","","TC_03_02_02 | Verify navigation to Home page from fromFooterDomainSearch","To verify that user can navigate to Home page from fromFooterDomainSearch."
"passed","Wed Nov 13 17:38:31 GMT 2024","Wed Nov 13 17:38:34 GMT 2024","2672","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Wed Nov 13 17:38:00 GMT 2024","Wed Nov 13 17:38:06 GMT 2024","5971","chromium","","My profile","","","TC_08_04_01 | Verify user can manage Account Notifications settings","To verify, that user user can manage Account Notifications settings"
"passed","Wed Nov 13 17:37:35 GMT 2024","Wed Nov 13 17:37:40 GMT 2024","5093","chromium","","My profile","","","TC_08_02_04 | Verify user can change currency from USD ($) to EUR (€)","To verify that the user can change currency"
"passed","Wed Nov 13 17:36:23 GMT 2024","Wed Nov 13 17:36:31 GMT 2024","8097","chromium","","Domains > DNSSEC","","","TC_04_08 | Verify user can enable DNSSEC","To verify DNSSEC can be enabled"
"passed","Wed Nov 13 17:34:40 GMT 2024","Wed Nov 13 17:34:45 GMT 2024","4857","chromium","","Navigation","","","TC_03_01_02 |  Verify that user can navigate through Header links Hosted zones","To verify that user can navigate through Header links."
"passed","Wed Nov 13 17:35:54 GMT 2024","Wed Nov 13 17:36:01 GMT 2024","6595","chromium","","Domains > Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Wed Nov 13 17:38:20 GMT 2024","Wed Nov 13 17:38:23 GMT 2024","2911","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Wed Nov 13 17:38:28 GMT 2024","Wed Nov 13 17:38:31 GMT 2024","2764","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"passed","Wed Nov 13 17:38:40 GMT 2024","Wed Nov 13 17:38:44 GMT 2024","4180","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
"passed","Wed Nov 13 17:37:12 GMT 2024","Wed Nov 13 17:37:22 GMT 2024","10759","chromium","","Help Center","","","TC_07_01_05 | Verify the user can switch between categories","Verify the user can switch between categories and hide categories."
