"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 05:35:09 GMT 2024","Wed Oct 30 05:35:18 GMT 2024","9080","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Wed Oct 30 05:35:48 GMT 2024","Wed Oct 30 05:35:53 GMT 2024","4830","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Wed Oct 30 05:36:01 GMT 2024","Wed Oct 30 05:36:04 GMT 2024","3372","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Wed Oct 30 05:35:18 GMT 2024","Wed Oct 30 05:35:21 GMT 2024","2658","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 05:35:56 GMT 2024","Wed Oct 30 05:35:59 GMT 2024","2433","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Wed Oct 30 05:35:23 GMT 2024","Wed Oct 30 05:35:26 GMT 2024","2867","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 05:35:31 GMT 2024","Wed Oct 30 05:35:37 GMT 2024","6291","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"skipped","Wed Oct 30 05:35:37 GMT 2024","Wed Oct 30 05:35:37 GMT 2024","0","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button",""
"passed","Wed Oct 30 05:36:07 GMT 2024","Wed Oct 30 05:36:10 GMT 2024","2481","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Wed Oct 30 05:35:21 GMT 2024","Wed Oct 30 05:35:23 GMT 2024","2728","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 05:36:15 GMT 2024","Wed Oct 30 05:36:19 GMT 2024","4258","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Wed Oct 30 05:36:10 GMT 2024","Wed Oct 30 05:36:12 GMT 2024","2798","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"skipped","Wed Oct 30 05:35:53 GMT 2024","Wed Oct 30 05:35:53 GMT 2024","0","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Wed Oct 30 05:35:59 GMT 2024","Wed Oct 30 05:36:01 GMT 2024","2481","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Wed Oct 30 05:36:12 GMT 2024","Wed Oct 30 05:36:15 GMT 2024","2607","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Wed Oct 30 05:35:37 GMT 2024","Wed Oct 30 05:35:48 GMT 2024","10952","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Wed Oct 30 05:35:53 GMT 2024","Wed Oct 30 05:35:56 GMT 2024","2770","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Wed Oct 30 05:36:04 GMT 2024","Wed Oct 30 05:36:07 GMT 2024","2678","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Wed Oct 30 05:35:26 GMT 2024","Wed Oct 30 05:35:31 GMT 2024","5010","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"skipped","Wed Oct 30 05:35:37 GMT 2024","Wed Oct 30 05:35:37 GMT 2024","1","chromium","","DNS Records","","","TC_04_02 | Verify search by hosted zone name.",""
