"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 14 02:33:31 GMT 2024","Sat Dec 14 02:33:45 GMT 2024","13691","chromium","06Blog.spec.js","Blog","","","TC_06_05 | Verify sidebar presence and header position on the blog page when switching between headings in the selected article","Verify that user can see autocomplete suggestions correspond to the entered letters in Blog"
"passed","Sat Dec 14 02:26:40 GMT 2024","Sat Dec 14 02:27:57 GMT 2024","76970","chromium","01Registration.spec.js","Registration","","","TC_01_01_03 | Verify redirection to ""Check your email"" form and its elements","Verify redirection to ""Check your email"" form and its elements"
"passed","Sat Dec 14 02:37:31 GMT 2024","Sat Dec 14 02:37:36 GMT 2024","5092","chromium","08MyProfile.spec.js","My profile","","","TC_08_07 | Verify that the user can log out of the account from the Profile Menu","To verify, that the user can log out of the account from the Profile Menu"
"passed","Sat Dec 14 02:38:42 GMT 2024","Sat Dec 14 02:38:44 GMT 2024","2328","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01_07|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"passed","Sat Dec 14 02:27:57 GMT 2024","Sat Dec 14 02:28:13 GMT 2024","15867","chromium","01Registration.spec.js","Registration","","","TC_01_01_04 | Verify the contact creation, redirection to Homepage, and user info accuracy","Verify the contact creation, redirection to Homepage, and user info accuracy"
"passed","Sat Dec 14 02:26:28 GMT 2024","Sat Dec 14 02:26:31 GMT 2024","2542","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Sat Dec 14 02:28:13 GMT 2024","Sat Dec 14 02:28:18 GMT 2024","4972","chromium","02Authorization.spec.js","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Sat Dec 14 02:28:37 GMT 2024","Sat Dec 14 02:28:42 GMT 2024","5002","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_04 |  Verify that user can navigate through Header links WHOIS","To verify that user can navigate through Header links."
"passed","Sat Dec 14 02:29:06 GMT 2024","Sat Dec 14 02:29:10 GMT 2024","4441","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_10 |  Verify that user can navigate through Header links Home","To verify that user can navigate through Header links."
"passed","Sat Dec 14 02:33:49 GMT 2024","Sat Dec 14 02:33:55 GMT 2024","5843","chromium","07HelpCenter.spec.js","Help Center","","","TC_07_01_01 | Verify the user can search articles in the Help Center with random characters","To verify the user gets alert-message when searches in the Help Center with random characters."
"passed","Sat Dec 14 02:33:14 GMT 2024","Sat Dec 14 02:33:30 GMT 2024","16440","chromium","06Blog.spec.js","Blog","","","TC_06_04 | Verify switching between Blog articles By category","Verify switching between Blog articles By category"
"passed","Sat Dec 14 02:28:53 GMT 2024","Sat Dec 14 02:28:57 GMT 2024","4353","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_07 |  Verify that user can navigate through Header links Blog","To verify that user can navigate through Header links."
"passed","Sat Dec 14 02:31:26 GMT 2024","Sat Dec 14 02:31:33 GMT 2024","7056","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields MX. Ignored optional fields","Verify DNS Record with required fields."
"passed","Sat Dec 14 02:28:32 GMT 2024","Sat Dec 14 02:28:37 GMT 2024","4747","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_03 |  Verify that user can navigate through Header links Transfer","To verify that user can navigate through Header links."
"passed","Sat Dec 14 02:30:49 GMT 2024","Sat Dec 14 02:30:56 GMT 2024","7323","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields TXT","Verify DNS Record created with all fields."
"passed","Sat Dec 14 02:31:19 GMT 2024","Sat Dec 14 02:31:26 GMT 2024","7257","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields DS. Ignored optional fields","Verify DNS Record with required fields."
"passed","Sat Dec 14 02:31:12 GMT 2024","Sat Dec 14 02:31:19 GMT 2024","6958","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields CNAME. Ignored optional fields","Verify DNS Record with required fields."
"passed","Sat Dec 14 02:38:33 GMT 2024","Sat Dec 14 02:38:40 GMT 2024","6834","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01_05|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Sat Dec 14 02:29:37 GMT 2024","Sat Dec 14 02:29:45 GMT 2024","7874","chromium","04Domains.spec.js","DNS Records","","","TC_04_13 | Visual Test: Verify text in dialog ""Create hosted zone"".","Visual tests: Dialog ""Create hosted zone"""
"passed","Sat Dec 14 02:31:04 GMT 2024","Sat Dec 14 02:31:12 GMT 2024","8205","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields AAAA. Ignored optional fields","Verify DNS Record with required fields."
"passed","Sat Dec 14 02:34:16 GMT 2024","Sat Dec 14 02:34:23 GMT 2024","6500","chromium","07HelpCenter.spec.js","Help Center","","","TC_07_02_01 | Verify the user can navigate through the Knowledge Base sections","Verify user can navigate through the Knowledge Base sections by clicking on headings"
"skipped","Sat Dec 14 02:39:04 GMT 2024","Sat Dec 14 02:39:04 GMT 2024","0","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_05 | Verify unauthorized user can select TLD in different categories and see relevant search results",""
"passed","Sat Dec 14 02:39:00 GMT 2024","Sat Dec 14 02:39:04 GMT 2024","3412","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_05_02 | Verify ""Check email"" form elements and ""Back to Forgot password"" functionality","To verify Check email form elements and ""Back to Forgot password"" functionality."
"passed","Sat Dec 14 02:30:27 GMT 2024","Sat Dec 14 02:30:34 GMT 2024","7229","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields DS","Verify DNS Record created with all fields."
"passed","Sat Dec 14 02:28:57 GMT 2024","Sat Dec 14 02:29:01 GMT 2024","4349","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_08 |  Verify that user can navigate through Header links Logo","To verify that user can navigate through Header links."
"passed","Sat Dec 14 02:37:41 GMT 2024","Sat Dec 14 02:37:48 GMT 2024","7013","chromium","08MyProfile.spec.js","My profile","","","TC_08_03 | Verify user can see pre-defined contact on his Contacts page","To verify, that pre-defined contact is present on the Contacts page"
"passed","Sat Dec 14 02:32:12 GMT 2024","Sat Dec 14 02:32:24 GMT 2024","12899","chromium","04Domains.spec.js","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Sat Dec 14 02:38:44 GMT 2024","Sat Dec 14 02:38:47 GMT 2024","2427","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01_08|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Sat Dec 14 02:37:36 GMT 2024","Sat Dec 14 02:37:41 GMT 2024","4779","chromium","08MyProfile.spec.js","My profile","","","TC_08_04_01 | Verify user can manage Account Notifications settings","To verify, that user user can manage Account Notifications settings"
"passed","Sat Dec 14 02:32:04 GMT 2024","Sat Dec 14 02:32:12 GMT 2024","7474","chromium","04Domains.spec.js","DNS Records","","","TC_04_14 | Visual Test: Verify text in dialog ""Add new DNS-record"".","Visual tests: Dialog ""Add new DNS-record"""
