"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 22 20:47:15 GMT 2024","Fri Nov 22 20:47:20 GMT 2024","4871","chromium","08MyProfile.spec.js","My profile","","","TC_08_04_01 | Verify user can manage Account Notifications settings","To verify, that user user can manage Account Notifications settings"
"passed","Fri Nov 22 20:41:54 GMT 2024","Fri Nov 22 20:41:59 GMT 2024","4643","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_01 |  Verify that user can navigate through Header links Registered domains","To verify that user can navigate through Header links."
"passed","Fri Nov 22 20:45:48 GMT 2024","Fri Nov 22 20:45:56 GMT 2024","7328","chromium","04Domains.spec.js","Hosted zones","","","TC_04_03_01| Verify user can create hosted zone","To verify, that user is able to create hosted zone"
"passed","Fri Nov 22 20:45:27 GMT 2024","Fri Nov 22 20:45:41 GMT 2024","13573","chromium","04Domains.spec.js","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Fri Nov 22 20:47:53 GMT 2024","Fri Nov 22 20:47:55 GMT 2024","2144","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Fri Nov 22 20:48:10 GMT 2024","Fri Nov 22 20:48:13 GMT 2024","3160","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_05_02 | Verify ""Check email"" form elements and ""Back to Forgot password"" functionality.","To verify Check email form elements and ""Back to Forgot password"" functionality."
"passed","Fri Nov 22 20:48:13 GMT 2024","Fri Nov 22 20:48:18 GMT 2024","5614","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_06 | Verify that user can select several TLDs and see relevant search results","Verify that user can select several TLDs and see relevant search results"
"passed","Fri Nov 22 20:46:33 GMT 2024","Fri Nov 22 20:46:37 GMT 2024","4229","chromium","07HelpCenter.spec.js","Help Center","","","TC_07_01_04 | Verify Search articles with Valid Query","Verify that relevant articles are displayed."
"passed","Fri Nov 22 20:42:51 GMT 2024","Fri Nov 22 20:42:56 GMT 2024","4481","chromium","04Domains.spec.js","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Fri Nov 22 20:44:46 GMT 2024","Fri Nov 22 20:44:53 GMT 2024","7040","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields DS. Ignored optional fields","Verify DNS Record with required fields."
