"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 02 19:30:14 GMT 2024","Sat Nov 02 19:30:19 GMT 2024","5588","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Sat Nov 02 19:30:19 GMT 2024","Sat Nov 02 19:30:27 GMT 2024","7948","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button","Verify DNS Record with required fields"
"passed","Sat Nov 02 19:30:06 GMT 2024","Sat Nov 02 19:30:08 GMT 2024","2419","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Sat Nov 02 19:30:27 GMT 2024","Sat Nov 02 19:30:35 GMT 2024","7956","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A","Verify DNS Record created with all fields."
"passed","Sat Nov 02 19:30:00 GMT 2024","Sat Nov 02 19:30:03 GMT 2024","2485","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"skipped","Sat Nov 02 19:30:19 GMT 2024","Sat Nov 02 19:30:19 GMT 2024","0","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Sat Nov 02 19:30:35 GMT 2024","Sat Nov 02 19:30:43 GMT 2024","8249","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields AAAA","Verify DNS Record created with all fields."
"passed","Sat Nov 02 19:29:50 GMT 2024","Sat Nov 02 19:29:59 GMT 2024","8930","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Sat Nov 02 19:30:08 GMT 2024","Sat Nov 02 19:30:14 GMT 2024","5360","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Sat Nov 02 19:30:03 GMT 2024","Sat Nov 02 19:30:06 GMT 2024","3005","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
