"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 10 07:00:40 GMT 2024","Sun Nov 10 07:00:45 GMT 2024","4901","chromium","","My profile","","","TC_08_02_04 | Verify user can change currency from USD ($) to EUR (€)","To verify that the user can change currency"
"passed","Sun Nov 10 06:54:16 GMT 2024","Sun Nov 10 06:54:21 GMT 2024","4651","chromium","","Navigation","","","TC_03_01_07 |  Verify that user can navigate through Header links Blog","To verify that user can navigate through Header links."
"passed","Sun Nov 10 07:00:50 GMT 2024","Sun Nov 10 07:00:55 GMT 2024","5254","chromium","","My profile","","","TC_08_07 | Verify that the user can log out of the account from the Profile Menu","To verify, that the user can log out of the account from the Profile Menu"
"passed","Sun Nov 10 07:01:23 GMT 2024","Sun Nov 10 07:01:29 GMT 2024","6834","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Sun Nov 10 06:54:05 GMT 2024","Sun Nov 10 06:54:11 GMT 2024","5506","chromium","","Navigation","","","TC_03_01_05 |  Verify that user can navigate through Header links Hosting","To verify that user can navigate through Header links."
"passed","Sun Nov 10 06:59:03 GMT 2024","Sun Nov 10 06:59:11 GMT 2024","8294","chromium","","Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone","To verify, that user is able to delete hosted zone"
"passed","Sun Nov 10 07:01:17 GMT 2024","Sun Nov 10 07:01:20 GMT 2024","2494","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"skipped","Sun Nov 10 07:00:32 GMT 2024","Sun Nov 10 07:00:32 GMT 2024","0","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Sun Nov 10 06:58:46 GMT 2024","Sun Nov 10 06:59:01 GMT 2024","15339","chromium","","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Sun Nov 10 06:53:16 GMT 2024","Sun Nov 10 06:53:22 GMT 2024","5644","chromium","","Navigation","","","TC_03_01_01 |  Verify that user can navigate through Header links Registered domains","To verify that user can navigate through Header links."
"passed","Sun Nov 10 06:52:54 GMT 2024","Sun Nov 10 06:52:57 GMT 2024","3067","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Sun Nov 10 06:56:00 GMT 2024","Sun Nov 10 06:56:09 GMT 2024","8223","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields NS","Verify DNS Record created with all fields."
"passed","Sun Nov 10 07:01:15 GMT 2024","Sun Nov 10 07:01:17 GMT 2024","2559","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Sun Nov 10 06:59:42 GMT 2024","Sun Nov 10 06:59:53 GMT 2024","10937","chromium","","Help Center","","","TC_07_01_05 | Verify the user can switch between categories","Verify the user can switch between categories and hide categories."
"passed","Sun Nov 10 06:52:57 GMT 2024","Sun Nov 10 06:53:00 GMT 2024","2940","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Sun Nov 10 06:53:03 GMT 2024","Sun Nov 10 06:53:06 GMT 2024","2559","chromium","","Registration","","","TC_01_01_01 | Verify Registration form elements","Verify the registration form contains all required elements for a complete user registration"
"passed","Sun Nov 10 06:54:38 GMT 2024","Sun Nov 10 06:54:43 GMT 2024","5160","chromium","","Navigation","","","TC_03_02_02 | Verify navigation to Home page from fromFooterDomainSearch","To verify that user can navigate to Home page from fromFooterDomainSearch."
"passed","Sun Nov 10 06:53:11 GMT 2024","Sun Nov 10 06:53:16 GMT 2024","5251","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Sun Nov 10 07:01:20 GMT 2024","Sun Nov 10 07:01:23 GMT 2024","2692","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Sun Nov 10 06:55:01 GMT 2024","Sun Nov 10 06:55:08 GMT 2024","7488","chromium","","DNS Records","","","TC_04_11 | ""Add new DNS-record modal - verify copy button adds text to clipboard.","Verify copy button works properly."
"passed","Sun Nov 10 06:56:09 GMT 2024","Sun Nov 10 06:56:16 GMT 2024","7712","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields TXT","Verify DNS Record created with all fields."
"failed","Sun Nov 10 06:53:50 GMT 2024","Sun Nov 10 06:53:59 GMT 2024","9646","chromium","","Navigation","","","TC_03_01_03 |  Verify that user can navigate through Header links Transfer","To verify that user can navigate through Header links."
"passed","Sun Nov 10 06:54:33 GMT 2024","Sun Nov 10 06:54:38 GMT 2024","4864","chromium","","Navigation","","","TC_03_02_01 | Verify navigation to Home page from fromFooterLogo","To verify that user can navigate to Home page from fromFooterLogo."
"passed","Sun Nov 10 07:01:04 GMT 2024","Sun Nov 10 07:01:07 GMT 2024","2946","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Sun Nov 10 06:54:29 GMT 2024","Sun Nov 10 06:54:33 GMT 2024","4259","chromium","","Navigation","","","TC_03_01_10 |  Verify that user can navigate through Header links Home","To verify that user can navigate through Header links."
