"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 11 17:15:39 GMT 2024","Mon Nov 11 17:15:42 GMT 2024","2411","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Mon Nov 11 17:16:33 GMT 2024","Mon Nov 11 17:16:38 GMT 2024","4247","chromium","","Navigation","","","TC_03_01_07 |  Verify that user can navigate through Header links Blog","To verify that user can navigate through Header links."
"passed","Mon Nov 11 17:16:09 GMT 2024","Mon Nov 11 17:16:15 GMT 2024","5279","chromium","","Navigation","","","TC_03_01_02 |  Verify that user can navigate through Header links Hosted zones","To verify that user can navigate through Header links."
"skipped","Mon Nov 11 17:15:54 GMT 2024","Mon Nov 11 17:15:54 GMT 2024","1","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Mon Nov 11 17:15:34 GMT 2024","Mon Nov 11 17:15:36 GMT 2024","2501","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Mon Nov 11 17:15:44 GMT 2024","Mon Nov 11 17:15:49 GMT 2024","5008","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Mon Nov 11 17:15:31 GMT 2024","Mon Nov 11 17:15:34 GMT 2024","2810","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Mon Nov 11 17:16:20 GMT 2024","Mon Nov 11 17:16:24 GMT 2024","4338","chromium","","Navigation","","","TC_03_01_04 |  Verify that user can navigate through Header links WHOIS","To verify that user can navigate through Header links."
"passed","Mon Nov 11 17:15:36 GMT 2024","Mon Nov 11 17:15:39 GMT 2024","2756","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Mon Nov 11 17:15:49 GMT 2024","Mon Nov 11 17:15:54 GMT 2024","4193","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Mon Nov 11 17:15:54 GMT 2024","Mon Nov 11 17:15:59 GMT 2024","5604","chromium","","Navigation","","","TC_03_01_01 |  Verify that user can navigate through Header links Registered domains","To verify that user can navigate through Header links."
"passed","Mon Nov 11 17:16:15 GMT 2024","Mon Nov 11 17:16:20 GMT 2024","4672","chromium","","Navigation","","","TC_03_01_03 |  Verify that user can navigate through Header links Transfer","To verify that user can navigate through Header links."
"passed","Mon Nov 11 17:15:42 GMT 2024","Mon Nov 11 17:15:44 GMT 2024","2705","chromium","","Registration","","","TC_01_01_01 | Verify Registration form elements","Verify the registration form contains all required elements for a complete user registration"
"passed","Mon Nov 11 17:16:24 GMT 2024","Mon Nov 11 17:16:29 GMT 2024","4951","chromium","","Navigation","","","TC_03_01_05 |  Verify that user can navigate through Header links Hosting","To verify that user can navigate through Header links."
"passed","Mon Nov 11 17:16:29 GMT 2024","Mon Nov 11 17:16:33 GMT 2024","4212","chromium","","Navigation","","","TC_03_01_06 |  Verify that user can navigate through Header links SSL certificates","To verify that user can navigate through Header links."
