"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 16:34:11 GMT 2024","Thu Nov 21 16:34:15 GMT 2024","4132","chromium","02Authorization.spec.js","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Thu Nov 21 16:37:47 GMT 2024","Thu Nov 21 16:37:56 GMT 2024","8951","chromium","04Domains.spec.js","DNS Records","","","TC_04_07 | Verify user can delete DNS record in hosted zone","Delete DNS record in hosted zone"
"skipped","Thu Nov 21 16:39:13 GMT 2024","Thu Nov 21 16:39:13 GMT 2024","0","chromium","08MyProfile.spec.js","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Thu Nov 21 16:34:51 GMT 2024","Thu Nov 21 16:34:56 GMT 2024","4907","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_08 |  Verify that user can navigate through Header links Logo","To verify that user can navigate through Header links."
"passed","Thu Nov 21 16:34:07 GMT 2024","Thu Nov 21 16:34:11 GMT 2024","4477","chromium","02Authorization.spec.js","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Thu Nov 21 16:36:07 GMT 2024","Thu Nov 21 16:36:16 GMT 2024","8334","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields CNAME","Verify DNS Record created with all fields."
"passed","Thu Nov 21 16:39:39 GMT 2024","Thu Nov 21 16:39:44 GMT 2024","5214","chromium","08MyProfile.spec.js","My profile","","","TC_08_07 | Verify that the user can log out of the account from the Profile Menu","To verify, that the user can log out of the account from the Profile Menu"
"passed","Thu Nov 21 16:35:51 GMT 2024","Thu Nov 21 16:35:59 GMT 2024","7248","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A","Verify DNS Record created with all fields."
"passed","Thu Nov 21 16:38:46 GMT 2024","Thu Nov 21 16:38:52 GMT 2024","5493","chromium","07HelpCenter.spec.js","Help Center","","","TC_07_01_01 | Verify the user can search articles in the Help Center with random characters","To verify the user gets alert-message when searches in the Help Center with random characters."
"passed","Thu Nov 21 16:38:40 GMT 2024","Thu Nov 21 16:38:46 GMT 2024","5574","chromium","06Blog.spec.js","Blog","","","TC_06_02 | Verify Search Results and Search Field Behaviors","Verify Search Results and Search Field Behaviors with relevant request"
"passed","Thu Nov 21 16:40:40 GMT 2024","Thu Nov 21 16:40:46 GMT 2024","5412","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_06 | Verify that user can select several TLDs and see relevant search results","Verify that user can select several TLDs and see relevant search results"
"passed","Thu Nov 21 16:40:36 GMT 2024","Thu Nov 21 16:40:40 GMT 2024","4641","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_05_02 | Verify ""Check email"" form elements and ""Back to Forgot password"" functionality.","To verify Check email form elements and ""Back to Forgot password"" functionality."
"passed","Thu Nov 21 16:40:17 GMT 2024","Thu Nov 21 16:40:19 GMT 2024","2522","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Thu Nov 21 16:40:06 GMT 2024","Thu Nov 21 16:40:09 GMT 2024","2505","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"skipped","Thu Nov 21 16:40:40 GMT 2024","Thu Nov 21 16:40:40 GMT 2024","0","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_05 | Verify unauthorized user can select TLD in different categories and see relevant search results",""
"passed","Thu Nov 21 16:36:23 GMT 2024","Thu Nov 21 16:36:30 GMT 2024","7308","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields MX","Verify DNS Record created with all fields."
"passed","Thu Nov 21 16:35:01 GMT 2024","Thu Nov 21 16:35:06 GMT 2024","4818","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_10 |  Verify that user can navigate through Header links Home","To verify that user can navigate through Header links."
"passed","Thu Nov 21 16:40:33 GMT 2024","Thu Nov 21 16:40:36 GMT 2024","2670","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_05_01 | Verify ""Forgot Password"" page elements and ""Back to Log in"" functionality.","To verify Forgot Password page elements and ""Back to Log in"" functionality."
"passed","Thu Nov 21 16:33:43 GMT 2024","Thu Nov 21 16:33:46 GMT 2024","2753","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Thu Nov 21 16:39:19 GMT 2024","Thu Nov 21 16:39:25 GMT 2024","5088","chromium","08MyProfile.spec.js","My profile","","","TC_08_02_04 | Verify user can change currency from USD ($) to EUR (€)","To verify that the user can change currency"
"passed","Thu Nov 21 16:34:21 GMT 2024","Thu Nov 21 16:34:25 GMT 2024","4801","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_02 |  Verify that user can navigate through Header links Hosted zones","To verify that user can navigate through Header links."
"passed","Thu Nov 21 16:38:10 GMT 2024","Thu Nov 21 16:38:17 GMT 2024","6618","chromium","04Domains.spec.js","Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone","To verify, that user is able to delete hosted zone"
