"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 28 23:50:13 GMT 2024","Mon Oct 28 23:50:17 GMT 2024","3264","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Mon Oct 28 23:50:46 GMT 2024","Mon Oct 28 23:50:50 GMT 2024","3443","chromium","","Non authorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Mon Oct 28 23:50:22 GMT 2024","Mon Oct 28 23:50:24 GMT 2024","2096","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"skipped","Mon Oct 28 23:50:33 GMT 2024","Mon Oct 28 23:50:33 GMT 2024","0","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button",""
"passed","Mon Oct 28 23:50:28 GMT 2024","Mon Oct 28 23:50:33 GMT 2024","4229","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"skipped","Mon Oct 28 23:50:42 GMT 2024","Mon Oct 28 23:50:42 GMT 2024","0","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Mon Oct 28 23:50:17 GMT 2024","Mon Oct 28 23:50:19 GMT 2024","2478","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Mon Oct 28 23:50:37 GMT 2024","Mon Oct 28 23:50:42 GMT 2024","4170","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"skipped","Mon Oct 28 23:50:33 GMT 2024","Mon Oct 28 23:50:33 GMT 2024","0","chromium","","DNS Records","","","TC_04_02 | Verify search by hosted zone name.",""
"passed","Mon Oct 28 23:50:19 GMT 2024","Mon Oct 28 23:50:22 GMT 2024","2375","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Mon Oct 28 23:50:33 GMT 2024","Mon Oct 28 23:50:37 GMT 2024","4891","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Mon Oct 28 23:50:42 GMT 2024","Mon Oct 28 23:50:44 GMT 2024","2354","chromium","","Non authorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Mon Oct 28 23:50:24 GMT 2024","Mon Oct 28 23:50:28 GMT 2024","4446","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Mon Oct 28 23:50:44 GMT 2024","Mon Oct 28 23:50:46 GMT 2024","2398","chromium","","Non authorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
