"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 13 20:51:54 GMT 2024","Fri Dec 13 20:52:08 GMT 2024","14354","webkit","","My profile","","","TC_08_03 | Verify user can see pre-defined contact on his Contacts page","To verify, that pre-defined contact is present on the Contacts page"
"passed","Fri Dec 13 20:33:47 GMT 2024","Fri Dec 13 20:34:02 GMT 2024","15160","webkit","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Fri Dec 13 20:35:13 GMT 2024","Fri Dec 13 20:35:27 GMT 2024","14324","webkit","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields CNAME","Verify DNS Record created with all fields."
"broken","Fri Dec 13 20:40:59 GMT 2024","Fri Dec 13 20:42:00 GMT 2024","61028","webkit","","DNS Records","","","TC_04_07 | Verify user can delete DNS record in hosted zone","Delete DNS record in hosted zone"
"passed","Fri Dec 13 20:34:27 GMT 2024","Fri Dec 13 20:34:39 GMT 2024","12491","webkit","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button","Verify DNS Record with required fields"
"passed","Fri Dec 13 20:53:57 GMT 2024","Fri Dec 13 20:54:02 GMT 2024","4951","webkit","","Unauthorized user","","","TC_09_01_05|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Fri Dec 13 20:27:10 GMT 2024","Fri Dec 13 20:28:31 GMT 2024","80607","webkit","","Registration","","","TC_01_01_03 | Verify redirection to ""Check your email"" form and its elements","Verify redirection to ""Check your email"" form and its elements"
"passed","Fri Dec 13 20:54:02 GMT 2024","Fri Dec 13 20:54:07 GMT 2024","5805","webkit","","Unauthorized user","","","TC_09_01_06|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Fri Dec 13 20:43:55 GMT 2024","Fri Dec 13 20:44:19 GMT 2024","24108","webkit","","Blog","","","TC_06_04 | Verify switching between Blog articles By category","Verify switching between Blog articles By category"
"passed","Fri Dec 13 20:38:37 GMT 2024","Fri Dec 13 20:38:54 GMT 2024","17182","webkit","","DNS Records","","","TC_04_06 | Verify user can edit DNS record in hosted zone","Verify user can edit DNS record in hosted zone."
