"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 12:35:37 GMT 2024","Tue Nov 05 12:35:41 GMT 2024","4262","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Tue Nov 05 12:36:53 GMT 2024","Tue Nov 05 12:37:00 GMT 2024","7371","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields TXT","Verify DNS Record created with all fields."
"passed","Tue Nov 05 12:35:21 GMT 2024","Tue Nov 05 12:35:24 GMT 2024","3385","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Tue Nov 05 12:37:00 GMT 2024","Tue Nov 05 12:37:05 GMT 2024","5225","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Tue Nov 05 12:35:25 GMT 2024","Tue Nov 05 12:35:28 GMT 2024","2912","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Tue Nov 05 12:35:41 GMT 2024","Tue Nov 05 12:35:51 GMT 2024","9782","chromium","","DNS Records","","","TC_04_11 | ""Add new DNS-record modal - verify copy button adds text to clipboard.","Verify copy button works properly."
"passed","Tue Nov 05 12:37:51 GMT 2024","Tue Nov 05 12:37:57 GMT 2024","6136","chromium","","My profile","","","TC_08_02_03 | Verify the user can enable/disable Two-factor authentication (2FA)","Verify the user can enable/disable Two-factor authentication (2FA)"
"passed","Tue Nov 05 12:35:33 GMT 2024","Tue Nov 05 12:35:37 GMT 2024","4429","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Tue Nov 05 12:38:14 GMT 2024","Tue Nov 05 12:38:16 GMT 2024","2572","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Tue Nov 05 12:38:24 GMT 2024","Tue Nov 05 12:38:29 GMT 2024","5188","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Tue Nov 05 12:36:30 GMT 2024","Tue Nov 05 12:36:38 GMT 2024","7555","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields DS","Verify DNS Record created with all fields."
"passed","Tue Nov 05 12:38:11 GMT 2024","Tue Nov 05 12:38:14 GMT 2024","3103","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Tue Nov 05 12:36:03 GMT 2024","Tue Nov 05 12:36:11 GMT 2024","7494","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A","Verify DNS Record created with all fields."
"passed","Tue Nov 05 12:36:38 GMT 2024","Tue Nov 05 12:36:45 GMT 2024","7381","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields MX","Verify DNS Record created with all fields."
"passed","Tue Nov 05 12:38:08 GMT 2024","Tue Nov 05 12:38:11 GMT 2024","2785","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Tue Nov 05 12:37:39 GMT 2024","Tue Nov 05 12:37:46 GMT 2024","6891","chromium","","Help Center","","","TC_07_01_01 | Verify the user can search articles in the Help Center with random characters","To verify the user gets alert-message when searches in the Help Center with random characters."
"passed","Tue Nov 05 12:38:29 GMT 2024","Tue Nov 05 12:38:34 GMT 2024","4109","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
"passed","Tue Nov 05 12:35:28 GMT 2024","Tue Nov 05 12:35:30 GMT 2024","2495","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Tue Nov 05 12:38:05 GMT 2024","Tue Nov 05 12:38:08 GMT 2024","2814","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Tue Nov 05 12:35:30 GMT 2024","Tue Nov 05 12:35:33 GMT 2024","2502","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Tue Nov 05 12:36:19 GMT 2024","Tue Nov 05 12:36:30 GMT 2024","11025","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields CNAME","Verify DNS Record created with all fields."
"passed","Tue Nov 05 12:38:02 GMT 2024","Tue Nov 05 12:38:05 GMT 2024","2862","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Tue Nov 05 12:36:45 GMT 2024","Tue Nov 05 12:36:53 GMT 2024","7718","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields NS","Verify DNS Record created with all fields."
"passed","Tue Nov 05 12:37:46 GMT 2024","Tue Nov 05 12:37:51 GMT 2024","4869","chromium","","My profile","","","TC_08_01 | Verify the Profile Dropdown Menu is displayed on ""My Profile"" Button Click","To verify the Profile Dropdown Menu on clicking ""My Profile"
"passed","Tue Nov 05 12:37:10 GMT 2024","Tue Nov 05 12:37:23 GMT 2024","12238","chromium","","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Tue Nov 05 12:37:57 GMT 2024","Tue Nov 05 12:38:02 GMT 2024","4792","chromium","","My profile","","","TC_08_06 | Verify the user can change currency USD (EUR) in the Profile Menu","To verify, that the user can change currency USD (EUR) in the Profile Menu"
"passed","Tue Nov 05 12:37:31 GMT 2024","Tue Nov 05 12:37:39 GMT 2024","7952","chromium","","DNSSEC","","","TC_04_08 | Verify user can enable DNSSEC","To verify DNSSEC can be enabled"
"passed","Tue Nov 05 12:38:21 GMT 2024","Tue Nov 05 12:38:24 GMT 2024","2747","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Tue Nov 05 12:36:11 GMT 2024","Tue Nov 05 12:36:19 GMT 2024","8392","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields AAAA","Verify DNS Record created with all fields."
"skipped","Tue Nov 05 12:37:51 GMT 2024","Tue Nov 05 12:37:51 GMT 2024","1","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Tue Nov 05 12:38:16 GMT 2024","Tue Nov 05 12:38:19 GMT 2024","2539","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Tue Nov 05 12:37:24 GMT 2024","Tue Nov 05 12:37:31 GMT 2024","6686","chromium","","Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone","To verify, that user is able to delete hosted zone"
"passed","Tue Nov 05 12:35:57 GMT 2024","Tue Nov 05 12:36:03 GMT 2024","6078","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button","Verify DNS Record with required fields"
"passed","Tue Nov 05 12:37:05 GMT 2024","Tue Nov 05 12:37:10 GMT 2024","4939","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Tue Nov 05 12:38:19 GMT 2024","Tue Nov 05 12:38:21 GMT 2024","2543","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"skipped","Tue Nov 05 12:35:41 GMT 2024","Tue Nov 05 12:35:41 GMT 2024","0","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Tue Nov 05 12:35:51 GMT 2024","Tue Nov 05 12:35:57 GMT 2024","5961","chromium","","DNS Records","","","TC_04_12 | ""Add new DNS-record modal - verify info tooltip appeared.","Verify copy button works properly."
