"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 31 13:51:01 GMT 2024","Thu Oct 31 13:51:04 GMT 2024","2653","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"skipped","Thu Oct 31 13:50:22 GMT 2024","Thu Oct 31 13:50:22 GMT 2024","0","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button",""
"passed","Thu Oct 31 13:50:48 GMT 2024","Thu Oct 31 13:50:53 GMT 2024","4440","chromium","","My profile","","","TC_08_01 | Verify the Profile Dropdown Menu is displayed on ""My Profile"" Button Click","To verify the Profile Dropdown Menu on clicking ""My Profile"
"passed","Thu Oct 31 13:51:14 GMT 2024","Thu Oct 31 13:51:20 GMT 2024","6258","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Thu Oct 31 13:50:56 GMT 2024","Thu Oct 31 13:50:58 GMT 2024","2475","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Thu Oct 31 13:50:12 GMT 2024","Thu Oct 31 13:50:17 GMT 2024","5095","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"skipped","Thu Oct 31 13:50:22 GMT 2024","Thu Oct 31 13:50:22 GMT 2024","1","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Thu Oct 31 13:51:11 GMT 2024","Thu Oct 31 13:51:14 GMT 2024","2387","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Thu Oct 31 13:51:04 GMT 2024","Thu Oct 31 13:51:06 GMT 2024","2767","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Thu Oct 31 13:50:34 GMT 2024","Thu Oct 31 13:50:47 GMT 2024","13246","chromium","","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Thu Oct 31 13:50:29 GMT 2024","Thu Oct 31 13:50:34 GMT 2024","4648","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Thu Oct 31 13:50:00 GMT 2024","Thu Oct 31 13:50:03 GMT 2024","3578","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Thu Oct 31 13:51:20 GMT 2024","Thu Oct 31 13:51:24 GMT 2024","4086","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
"passed","Thu Oct 31 13:50:22 GMT 2024","Thu Oct 31 13:50:29 GMT 2024","7597","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"skipped","Thu Oct 31 13:50:53 GMT 2024","Thu Oct 31 13:50:53 GMT 2024","1","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Thu Oct 31 13:51:06 GMT 2024","Thu Oct 31 13:51:09 GMT 2024","2424","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Thu Oct 31 13:50:53 GMT 2024","Thu Oct 31 13:50:56 GMT 2024","3057","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Thu Oct 31 13:50:06 GMT 2024","Thu Oct 31 13:50:09 GMT 2024","2596","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Thu Oct 31 13:50:58 GMT 2024","Thu Oct 31 13:51:01 GMT 2024","2853","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Thu Oct 31 13:51:09 GMT 2024","Thu Oct 31 13:51:11 GMT 2024","2413","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"passed","Thu Oct 31 13:50:17 GMT 2024","Thu Oct 31 13:50:22 GMT 2024","4907","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Thu Oct 31 13:50:04 GMT 2024","Thu Oct 31 13:50:06 GMT 2024","2619","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Thu Oct 31 13:50:09 GMT 2024","Thu Oct 31 13:50:12 GMT 2024","2741","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
