"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 13 14:45:12 GMT 2024","Wed Nov 13 14:45:15 GMT 2024","2477","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Wed Nov 13 14:36:08 GMT 2024","Wed Nov 13 14:36:13 GMT 2024","5154","chromium","","Navigation","","","TC_03_01_09 |  Verify that user can navigate through Header links Help center","To verify that user can navigate through Header links."
"passed","Wed Nov 13 14:45:09 GMT 2024","Wed Nov 13 14:45:12 GMT 2024","2785","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Wed Nov 13 14:35:11 GMT 2024","Wed Nov 13 14:35:13 GMT 2024","2389","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Wed Nov 13 14:37:07 GMT 2024","Wed Nov 13 14:37:15 GMT 2024","7780","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A","Verify DNS Record created with all fields."
"passed","Wed Nov 13 14:44:55 GMT 2024","Wed Nov 13 14:45:02 GMT 2024","6459","chromium","","My profile","","","TC_08_03 | Verify user can see pre-defined contact on his Contacts page","To verify, that pre-defined contact is present on the Contacts page"
"passed","Wed Nov 13 14:35:03 GMT 2024","Wed Nov 13 14:35:07 GMT 2024","3850","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Wed Nov 13 14:40:18 GMT 2024","Wed Nov 13 14:40:24 GMT 2024","6727","chromium","","Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone","To verify, that user is able to delete hosted zone"
"passed","Wed Nov 13 14:45:04 GMT 2024","Wed Nov 13 14:45:07 GMT 2024","2417","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Wed Nov 13 14:44:29 GMT 2024","Wed Nov 13 14:44:34 GMT 2024","4673","chromium","","My profile","","","TC_08_02_04 | Verify user can change currency from EUR (€) to USD ($)","To verify that the user can change currency"
"skipped","Wed Nov 13 14:44:17 GMT 2024","Wed Nov 13 14:44:17 GMT 2024","1","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Wed Nov 13 14:45:20 GMT 2024","Wed Nov 13 14:45:22 GMT 2024","2527","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Wed Nov 13 14:39:44 GMT 2024","Wed Nov 13 14:39:53 GMT 2024","8408","chromium","","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields TXT. Ignored optional fields","Verify DNS Record with required fields."
"passed","Wed Nov 13 14:36:13 GMT 2024","Wed Nov 13 14:36:17 GMT 2024","4211","chromium","","Navigation","","","TC_03_01_10 |  Verify that user can navigate through Header links Home","To verify that user can navigate through Header links."
"passed","Wed Nov 13 14:36:43 GMT 2024","Wed Nov 13 14:36:50 GMT 2024","6990","chromium","","DNS Records","","","TC_04_11 | ""Add new DNS-record modal - verify copy button adds text to clipboard.","Verify copy button works properly."
"passed","Wed Nov 13 14:37:43 GMT 2024","Wed Nov 13 14:37:51 GMT 2024","8070","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields DS","Verify DNS Record created with all fields."
"passed","Wed Nov 13 14:35:49 GMT 2024","Wed Nov 13 14:35:54 GMT 2024","5387","chromium","","Navigation","","","TC_03_01_05 |  Verify that user can navigate through Header links Hosting","To verify that user can navigate through Header links."
"passed","Wed Nov 13 14:37:51 GMT 2024","Wed Nov 13 14:37:58 GMT 2024","7735","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields MX","Verify DNS Record created with all fields."
"passed","Wed Nov 13 14:35:43 GMT 2024","Wed Nov 13 14:35:49 GMT 2024","5408","chromium","","Navigation","","","TC_03_01_04 |  Verify that user can navigate through Header links WHOIS","To verify that user can navigate through Header links."
"passed","Wed Nov 13 14:39:29 GMT 2024","Wed Nov 13 14:39:37 GMT 2024","7535","chromium","","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields MX. Ignored optional fields","Verify DNS Record with required fields."
"passed","Wed Nov 13 14:38:53 GMT 2024","Wed Nov 13 14:39:02 GMT 2024","9199","chromium","","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields AAAA. Ignored optional fields","Verify DNS Record with required fields."
