"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 09 15:07:09 GMT 2024","Sat Nov 09 15:07:15 GMT 2024","6330","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields TXT","Verify DNS Record created with all fields."
"passed","Sat Nov 09 15:09:53 GMT 2024","Sat Nov 09 15:09:59 GMT 2024","5892","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
"passed","Sat Nov 09 15:09:45 GMT 2024","Sat Nov 09 15:09:47 GMT 2024","2429","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Sat Nov 09 15:06:16 GMT 2024","Sat Nov 09 15:06:22 GMT 2024","5272","chromium","","DNS Records","","","TC_04_12 | ""Add new DNS-record modal - verify info tooltip appeared.","Verify copy button works properly."
"passed","Sat Nov 09 15:09:38 GMT 2024","Sat Nov 09 15:09:40 GMT 2024","2147","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Sat Nov 09 15:08:02 GMT 2024","Sat Nov 09 15:08:15 GMT 2024","12486","chromium","","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Sat Nov 09 15:05:57 GMT 2024","Sat Nov 09 15:06:01 GMT 2024","4529","chromium","","Navigation","","","TC_03_02_03 | Verify navigation to Home page from fromHeader","To verify that user can navigate to Home page from fromHeader."
"passed","Sat Nov 09 15:04:52 GMT 2024","Sat Nov 09 15:04:55 GMT 2024","2755","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"skipped","Sat Nov 09 15:05:06 GMT 2024","Sat Nov 09 15:05:06 GMT 2024","0","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Sat Nov 09 15:07:55 GMT 2024","Sat Nov 09 15:08:02 GMT 2024","6727","chromium","","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields TXT. Ignored optional fields","Verify DNS Record with required fields."
