"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 22:43:20 GMT 2024","Tue Nov 05 22:43:28 GMT 2024","7354","chromium","","Help Center","","","TC_07_01_03 | Verify  the autocomplete suggestions displayed correspond to the entered letters in Help Center","Verify that user can see autocomplete suggestions correspond to the entered letters in Help Center"
"passed","Tue Nov 05 22:37:34 GMT 2024","Tue Nov 05 22:37:39 GMT 2024","4534","chromium","","Navigation","","","TC_03_01_03 |  Verify that user can navigate through Header links Transfer","To verify that user can navigate through Header links."
"passed","Tue Nov 05 22:37:52 GMT 2024","Tue Nov 05 22:37:57 GMT 2024","4492","chromium","","Navigation","","","TC_03_01_07 |  Verify that user can navigate through Header links Blog","To verify that user can navigate through Header links."
"passed","Tue Nov 05 22:37:57 GMT 2024","Tue Nov 05 22:38:00 GMT 2024","3016","chromium","","Navigation","","","TC_03_01_08 |  Verify that user can navigate through Header links Logo","To verify that user can navigate through Header links."
"passed","Tue Nov 05 22:37:39 GMT 2024","Tue Nov 05 22:37:43 GMT 2024","4345","chromium","","Navigation","","","TC_03_01_04 |  Verify that user can navigate through Header links WHOIS","To verify that user can navigate through Header links."
"passed","Tue Nov 05 22:38:42 GMT 2024","Tue Nov 05 22:38:49 GMT 2024","7367","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields CNAME","Verify DNS Record created with all fields."
"passed","Tue Nov 05 22:38:49 GMT 2024","Tue Nov 05 22:38:58 GMT 2024","8222","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields DS","Verify DNS Record created with all fields."
"passed","Tue Nov 05 22:39:29 GMT 2024","Tue Nov 05 22:39:33 GMT 2024","4362","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"skipped","Tue Nov 05 22:37:25 GMT 2024","Tue Nov 05 22:37:25 GMT 2024","1","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Tue Nov 05 22:37:10 GMT 2024","Tue Nov 05 22:37:13 GMT 2024","2842","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Tue Nov 05 22:39:54 GMT 2024","Tue Nov 05 22:40:01 GMT 2024","6863","chromium","","DNSSEC","","","TC_04_08 | Verify user can enable DNSSEC","To verify DNSSEC can be enabled"
"passed","Tue Nov 05 22:43:39 GMT 2024","Tue Nov 05 22:43:44 GMT 2024","4968","chromium","","My profile","","","TC_08_06 | Verify the user can change currency USD (EUR) in the Profile Menu","To verify, that the user can change currency USD (EUR) in the Profile Menu"
"passed","Tue Nov 05 22:37:43 GMT 2024","Tue Nov 05 22:37:48 GMT 2024","4832","chromium","","Navigation","","","TC_03_01_05 |  Verify that user can navigate through Header links Hosting","To verify that user can navigate through Header links."
"passed","Tue Nov 05 22:38:04 GMT 2024","Tue Nov 05 22:38:08 GMT 2024","3884","chromium","","Navigation","","","TC_03_01_10 |  Verify that user can navigate through Header links Home","To verify that user can navigate through Header links."
"passed","Tue Nov 05 22:39:13 GMT 2024","Tue Nov 05 22:39:20 GMT 2024","7493","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields TXT","Verify DNS Record created with all fields."
