"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Nov 22 19:42:38 GMT 2024","Fri Nov 22 19:42:38 GMT 2024","1","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_06 |  Verify that user can navigate through Header links SSL certificates",""
"skipped","Fri Nov 22 19:42:38 GMT 2024","Fri Nov 22 19:42:38 GMT 2024","0","chromium","02Authorization.spec.js","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Fri Nov 22 19:45:08 GMT 2024","Fri Nov 22 19:45:15 GMT 2024","7358","chromium","04Domains.spec.js","DNS Records","","","TC_04_06 | Verify user can edit DNS record in hosted zone","Verify user can edit DNS record in hosted zone."
"passed","Fri Nov 22 19:43:18 GMT 2024","Fri Nov 22 19:43:24 GMT 2024","5731","chromium","04Domains.spec.js","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button","Verify DNS Record with required fields"
"passed","Fri Nov 22 19:40:54 GMT 2024","Fri Nov 22 19:40:57 GMT 2024","2492","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Fri Nov 22 19:45:01 GMT 2024","Fri Nov 22 19:45:08 GMT 2024","6895","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields TXT. Ignored optional fields","Verify DNS Record with required fields."
"skipped","Fri Nov 22 19:42:38 GMT 2024","Fri Nov 22 19:42:38 GMT 2024","0","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_05 |  Verify that user can navigate through Header links Hosting",""
"passed","Fri Nov 22 19:40:57 GMT 2024","Fri Nov 22 19:40:59 GMT 2024","2243","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Fri Nov 22 19:44:24 GMT 2024","Fri Nov 22 19:44:32 GMT 2024","8131","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields AAAA. Ignored optional fields","Verify DNS Record with required fields."
"passed","Fri Nov 22 19:47:57 GMT 2024","Fri Nov 22 19:48:00 GMT 2024","2597","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_01| Verify unauthorized user can open modal window with filters for advanced search","Verify unauthorized user can open modal window with filters for advanced search"
"passed","Fri Nov 22 19:47:43 GMT 2024","Fri Nov 22 19:47:47 GMT 2024","4638","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_05_02 | Verify ""Check email"" form elements and ""Back to Forgot password"" functionality.","To verify Check email form elements and ""Back to Forgot password"" functionality."
"skipped","Fri Nov 22 19:47:35 GMT 2024","Fri Nov 22 19:47:35 GMT 2024","1","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page",""
"passed","Fri Nov 22 19:42:43 GMT 2024","Fri Nov 22 19:42:48 GMT 2024","5123","chromium","03Navigation.spec.js","Navigation","","","TC_03_02_02 | Verify navigation to Home page from fromFooterDomainSearch","To verify that user can navigate to Home page from fromFooterDomainSearch."
"passed","Fri Nov 22 19:44:17 GMT 2024","Fri Nov 22 19:44:24 GMT 2024","7286","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields A. Ignored optional fields","Verify DNS Record with required fields."
"passed","Fri Nov 22 19:43:24 GMT 2024","Fri Nov 22 19:43:31 GMT 2024","7207","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A","Verify DNS Record created with all fields."
"skipped","Fri Nov 22 19:47:35 GMT 2024","Fri Nov 22 19:47:35 GMT 2024","0","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page",""
"passed","Fri Nov 22 19:43:39 GMT 2024","Fri Nov 22 19:43:47 GMT 2024","7773","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields CNAME","Verify DNS Record created with all fields."
"passed","Fri Nov 22 19:44:32 GMT 2024","Fri Nov 22 19:44:40 GMT 2024","7304","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields CNAME. Ignored optional fields","Verify DNS Record with required fields."
