"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 04 14:46:42 GMT 2024","Wed Dec 04 14:46:47 GMT 2024","5546","chromium","06Blog.spec.js","Blog","","","TC_06_01 | Verify Blog search functionality with random characters","To verify that ""No results for... "" message appears after search with random characters."
"passed","Wed Dec 04 14:51:20 GMT 2024","Wed Dec 04 14:51:23 GMT 2024","3226","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_04 | Verify switch to ""c"" categories  and select/clear all TLDs , if this the list of the category is not empty","Verify that user can switch between categories, select all TLDs in the category and clear all TLDs"
"passed","Wed Dec 04 14:51:12 GMT 2024","Wed Dec 04 14:51:14 GMT 2024","2666","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_04_02 | Verify unauthorised user is redirected to the Login Page from the EV subscription SSL Сertificates","Verify that an unauthorized user is redirected to the Login Page from the Certificates Page after clicking the Select button of the EV subscription SSL Сertificates"
"passed","Wed Dec 04 14:46:29 GMT 2024","Wed Dec 04 14:46:42 GMT 2024","12874","chromium","06Blog.spec.js","Blog","","","TC_06_05 | Verify sidebar presence and header position on the blog page when switching between headings in the selected article","Verify that user can see autocomplete suggestions correspond to the entered letters in Blog"
"passed","Wed Dec 04 14:41:29 GMT 2024","Wed Dec 04 14:41:34 GMT 2024","4506","chromium","02Authorization.spec.js","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Wed Dec 04 14:53:44 GMT 2024","Wed Dec 04 14:53:48 GMT 2024","4934","chromium","09NonAuthorizedUser.spec.js","Contact Us","","","TC_09_06_10 | Verify unauthorized users can submit the ""Contact Us"" form for ""Feature/Product Request"" Type","Verify unauthorized users can submit the ""Contact Us"" form"
"passed","Wed Dec 04 14:51:06 GMT 2024","Wed Dec 04 14:51:09 GMT 2024","2659","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_04_02 | Verify unauthorised user is redirected to the Login Page from the DV subscription SSL Сertificates","Verify that an unauthorized user is redirected to the Login Page from the Certificates Page after clicking the Select button of the DV subscription SSL Сertificates"
"passed","Wed Dec 04 14:50:28 GMT 2024","Wed Dec 04 14:50:31 GMT 2024","2674","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_05_01 | Verify ""Forgot Password"" page elements and ""Back to Log in"" functionality","To verify Forgot Password page elements and ""Back to Log in"" functionality."
"passed","Wed Dec 04 14:39:31 GMT 2024","Wed Dec 04 14:39:39 GMT 2024","8087","chromium","01Registration.spec.js","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Wed Dec 04 14:44:56 GMT 2024","Wed Dec 04 14:45:03 GMT 2024","7169","chromium","04Domains.spec.js","DNS Records","","","TC_04_06 | Verify user can edit DNS record in hosted zone","Verify user can edit DNS record in hosted zone."
"passed","Wed Dec 04 14:51:41 GMT 2024","Wed Dec 04 14:51:43 GMT 2024","2597","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_04 | Verify switch to ""j"" categories  and select/clear all TLDs , if this the list of the category is not empty","Verify that user can switch between categories, select all TLDs in the category and clear all TLDs"
"passed","Wed Dec 04 14:42:25 GMT 2024","Wed Dec 04 14:42:29 GMT 2024","4401","chromium","03Navigation.spec.js","Navigation","","","TC_03_02_01 | Verify navigation to Home page from fromFooterLogo","To verify that user can navigate to Home page from fromFooterLogo."
"passed","Wed Dec 04 14:54:41 GMT 2024","Wed Dec 04 14:54:45 GMT 2024","4327","chromium","09NonAuthorizedUser.spec.js","Report Abuse submission for each type of report","","","TC_09_07_08| Verify unauthorized user can submit the ""Report Abuse"" form for CSAM (Child Abuse)","Verify unauthorized user can submit the ""Report Abuse"" form for each Abuse type by filling in required fields"
"passed","Wed Dec 04 14:53:08 GMT 2024","Wed Dec 04 14:53:13 GMT 2024","4919","chromium","09NonAuthorizedUser.spec.js","Contact Us","","","TC_09_06_03 | Verify unauthorized users can submit the ""Contact Us"" form for ""Domains"" Type","Verify unauthorized users can submit the ""Contact Us"" form"
"passed","Wed Dec 04 14:48:56 GMT 2024","Wed Dec 04 14:49:00 GMT 2024","4508","chromium","08MyProfile.spec.js","My profile","","","TC_08_06 | Verify user can change currency from EUR (€) to USD ($) in the Profile Menu","To verify, that the user can change currency USD (EUR) in the Profile Menu"
"passed","Wed Dec 04 14:52:00 GMT 2024","Wed Dec 04 14:52:02 GMT 2024","2402","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_04 | Verify switch to ""q"" categories  and select/clear all TLDs , if this the list of the category is not empty","Verify that user can switch between categories, select all TLDs in the category and clear all TLDs"
"passed","Wed Dec 04 14:43:51 GMT 2024","Wed Dec 04 14:43:58 GMT 2024","6988","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields NS","Verify DNS Record created with all fields."
"passed","Wed Dec 04 14:39:42 GMT 2024","Wed Dec 04 14:39:44 GMT 2024","2548","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Wed Dec 04 14:39:39 GMT 2024","Wed Dec 04 14:39:42 GMT 2024","2480","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Wed Dec 04 14:54:23 GMT 2024","Wed Dec 04 14:54:28 GMT 2024","4248","chromium","09NonAuthorizedUser.spec.js","Report Abuse submission for each type of report","","","TC_09_07_04| Verify unauthorized user can submit the ""Report Abuse"" form for Hacking Activity","Verify unauthorized user can submit the ""Report Abuse"" form for each Abuse type by filling in required fields"
"passed","Wed Dec 04 14:45:12 GMT 2024","Wed Dec 04 14:45:19 GMT 2024","6872","chromium","04Domains.spec.js","DNS Records","","","TC_04_14 | Visual Test: Verify text in dialog ""Add new DNS-record"".","Visual tests: Dialog ""Add new DNS-record"""
"passed","Wed Dec 04 14:42:56 GMT 2024","Wed Dec 04 14:43:02 GMT 2024","6272","chromium","04Domains.spec.js","DNS Records","","","TC_04_11 | ""Add new DNS-record modal - verify copy button adds text to clipboard.","Verify copy button works properly."
"passed","Wed Dec 04 14:41:43 GMT 2024","Wed Dec 04 14:41:48 GMT 2024","4425","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_02 |  Verify that user can navigate through Header links Hosted zones","To verify that user can navigate through Header links."
"passed","Wed Dec 04 14:51:43 GMT 2024","Wed Dec 04 14:51:46 GMT 2024","2645","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_04 | Verify switch to ""k"" categories  and select/clear all TLDs , if this the list of the category is not empty","Verify that user can switch between categories, select all TLDs in the category and clear all TLDs"
"passed","Wed Dec 04 14:52:17 GMT 2024","Wed Dec 04 14:52:20 GMT 2024","2672","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_04 | Verify switch to ""x"" categories  and select/clear all TLDs , if this the list of the category is not empty","Verify that user can switch between categories, select all TLDs in the category and clear all TLDs"
"passed","Wed Dec 04 14:39:44 GMT 2024","Wed Dec 04 14:39:47 GMT 2024","2431","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Wed Dec 04 14:48:42 GMT 2024","Wed Dec 04 14:48:47 GMT 2024","4779","chromium","08MyProfile.spec.js","My profile","","","TC_08_02_04 | Verify user can change currency from USD ($) to EUR (€)","To verify that the user can change currency"
"passed","Wed Dec 04 14:50:13 GMT 2024","Wed Dec 04 14:50:16 GMT 2024","2567","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01_07|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"passed","Wed Dec 04 14:50:06 GMT 2024","Wed Dec 04 14:50:09 GMT 2024","2987","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01_04|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Wed Dec 04 14:45:33 GMT 2024","Wed Dec 04 14:45:39 GMT 2024","6146","chromium","04Domains.spec.js","Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone","To verify, that user is able to delete hosted zone"
"passed","Wed Dec 04 14:54:19 GMT 2024","Wed Dec 04 14:54:23 GMT 2024","4583","chromium","09NonAuthorizedUser.spec.js","Report Abuse submission for each type of report","","","TC_09_07_03| Verify unauthorized user can submit the ""Report Abuse"" form for Phishing & Pharming","Verify unauthorized user can submit the ""Report Abuse"" form for each Abuse type by filling in required fields"
"skipped","Wed Dec 04 14:41:38 GMT 2024","Wed Dec 04 14:41:38 GMT 2024","0","chromium","02Authorization.spec.js","Delete Account","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Wed Dec 04 14:51:31 GMT 2024","Wed Dec 04 14:51:35 GMT 2024","3484","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_04 | Verify switch to ""g"" categories  and select/clear all TLDs , if this the list of the category is not empty","Verify that user can switch between categories, select all TLDs in the category and clear all TLDs"
"passed","Wed Dec 04 14:43:02 GMT 2024","Wed Dec 04 14:43:09 GMT 2024","6417","chromium","04Domains.spec.js","DNS Records","","","TC_04_12 | ""Add new DNS-record modal - verify info tooltip appeared.","Verify copy button works properly."
"passed","Wed Dec 04 14:42:44 GMT 2024","Wed Dec 04 14:42:48 GMT 2024","4230","chromium","04Domains.spec.js","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Wed Dec 04 14:49:05 GMT 2024","Wed Dec 04 14:49:11 GMT 2024","5384","chromium","08MyProfile.spec.js","My profile","","","TC_08_04_01 | Verify user can manage Account Notifications settings","To verify, that user user can manage Account Notifications settings"
"passed","Wed Dec 04 14:43:22 GMT 2024","Wed Dec 04 14:43:28 GMT 2024","6736","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields AAAA","Verify DNS Record created with all fields."
"passed","Wed Dec 04 14:54:05 GMT 2024","Wed Dec 04 14:54:10 GMT 2024","4988","chromium","09NonAuthorizedUser.spec.js","Unauthorised user Domain availability Page","","","TC_09_04_04|  Verify unauthorised user must redirect to the login page from Domain availability Page","Verify unauthorised user must redirect to the login page from Domain availability Page"
"passed","Wed Dec 04 14:55:03 GMT 2024","Wed Dec 04 14:55:08 GMT 2024","4177","chromium","09NonAuthorizedUser.spec.js","Report Abuse submission for each type of report","","","TC_09_07_013| Verify unauthorized user can submit the ""Report Abuse"" form for UDRP","Verify unauthorized user can submit the ""Report Abuse"" form for each Abuse type by filling in required fields"
"passed","Wed Dec 04 14:49:58 GMT 2024","Wed Dec 04 14:50:01 GMT 2024","2383","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Wed Dec 04 14:50:16 GMT 2024","Wed Dec 04 14:50:19 GMT 2024","2955","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01_08|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"passed","Wed Dec 04 14:51:03 GMT 2024","Wed Dec 04 14:51:06 GMT 2024","3012","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_04_02 | Verify unauthorised user is redirected to the Login Page from the Free subscription SSL Сertificates","Verify that an unauthorized user is redirected to the Login Page from the Certificates Page after clicking the Select button of the Free subscription SSL Сertificates"
"passed","Wed Dec 04 14:52:07 GMT 2024","Wed Dec 04 14:52:10 GMT 2024","2623","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_04 | Verify switch to ""t"" categories  and select/clear all TLDs , if this the list of the category is not empty","Verify that user can switch between categories, select all TLDs in the category and clear all TLDs"
"passed","Wed Dec 04 14:42:08 GMT 2024","Wed Dec 04 14:42:12 GMT 2024","4371","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_07 |  Verify that user can navigate through Header links Blog","To verify that user can navigate through Header links."
"passed","Wed Dec 04 14:52:26 GMT 2024","Wed Dec 04 14:52:57 GMT 2024","31693","chromium","09NonAuthorizedUser.spec.js","Reset Password","","","TC_09_05_03 | Verify password recovery process","To verify that user can reset the password."
"passed","Wed Dec 04 14:42:20 GMT 2024","Wed Dec 04 14:42:25 GMT 2024","4511","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_10 |  Verify that user can navigate through Header links Home","To verify that user can navigate through Header links."
"passed","Wed Dec 04 14:39:47 GMT 2024","Wed Dec 04 14:39:49 GMT 2024","2326","chromium","01Registration.spec.js","Registration","","","TC_01_01_01 | Verify Registration form elements","Verify the registration form contains all required elements for a complete user registration"
