"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 16:53:00 GMT 2024","Thu Nov 21 16:53:06 GMT 2024","6152","chromium","08MyProfile.spec.js","My profile","","","TC_08_03 | Verify user can see pre-defined contact on his Contacts page","To verify, that pre-defined contact is present on the Contacts page"
"passed","Thu Nov 21 16:50:19 GMT 2024","Thu Nov 21 16:50:27 GMT 2024","7370","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields CNAME. Ignored optional fields","Verify DNS Record with required fields."
"passed","Thu Nov 21 16:49:15 GMT 2024","Thu Nov 21 16:49:22 GMT 2024","7388","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A","Verify DNS Record created with all fields."
"passed","Thu Nov 21 16:47:15 GMT 2024","Thu Nov 21 16:47:18 GMT 2024","2662","chromium","01Registration.spec.js","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Thu Nov 21 16:50:27 GMT 2024","Thu Nov 21 16:50:33 GMT 2024","6914","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields DS. Ignored optional fields","Verify DNS Record with required fields."
"passed","Thu Nov 21 16:47:59 GMT 2024","Thu Nov 21 16:48:04 GMT 2024","5026","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_04 |  Verify that user can navigate through Header links WHOIS","To verify that user can navigate through Header links."
"passed","Thu Nov 21 16:47:18 GMT 2024","Thu Nov 21 16:47:21 GMT 2024","2813","chromium","01Registration.spec.js","Registration","","","TC_01_01_01 | Verify Registration form elements","Verify the registration form contains all required elements for a complete user registration"
"passed","Thu Nov 21 16:48:41 GMT 2024","Thu Nov 21 16:48:46 GMT 2024","5489","chromium","03Navigation.spec.js","Navigation","","","TC_03_02_03 | Verify navigation to Home page from fromHeader","To verify that user can navigate to Home page from fromHeader."
"passed","Thu Nov 21 16:53:43 GMT 2024","Thu Nov 21 16:53:47 GMT 2024","4348","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_05_02 | Verify ""Check email"" form elements and ""Back to Forgot password"" functionality.","To verify Check email form elements and ""Back to Forgot password"" functionality."
"passed","Thu Nov 21 16:48:18 GMT 2024","Thu Nov 21 16:48:23 GMT 2024","4675","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_08 |  Verify that user can navigate through Header links Logo","To verify that user can navigate through Header links."
"passed","Thu Nov 21 16:49:50 GMT 2024","Thu Nov 21 16:49:58 GMT 2024","7660","chromium","04Domains.spec.js","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields NS","Verify DNS Record created with all fields."
"passed","Thu Nov 21 16:50:40 GMT 2024","Thu Nov 21 16:50:47 GMT 2024","7026","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields NS. Ignored optional fields","Verify DNS Record with required fields."
"passed","Thu Nov 21 16:50:12 GMT 2024","Thu Nov 21 16:50:19 GMT 2024","7059","chromium","04Domains.spec.js","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields AAAA. Ignored optional fields","Verify DNS Record with required fields."
"passed","Thu Nov 21 16:48:51 GMT 2024","Thu Nov 21 16:48:56 GMT 2024","4575","chromium","04Domains.spec.js","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"skipped","Thu Nov 21 16:52:24 GMT 2024","Thu Nov 21 16:52:24 GMT 2024","0","chromium","08MyProfile.spec.js","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"skipped","Thu Nov 21 16:47:45 GMT 2024","Thu Nov 21 16:47:45 GMT 2024","0","chromium","02Authorization.spec.js","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Thu Nov 21 16:48:46 GMT 2024","Thu Nov 21 16:48:51 GMT 2024","4985","chromium","04Domains.spec.js","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Thu Nov 21 16:51:10 GMT 2024","Thu Nov 21 16:51:23 GMT 2024","12890","chromium","04Domains.spec.js","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Thu Nov 21 16:53:21 GMT 2024","Thu Nov 21 16:53:23 GMT 2024","2525","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Thu Nov 21 16:52:19 GMT 2024","Thu Nov 21 16:52:24 GMT 2024","4532","chromium","07HelpCenter.spec.js","Help Center","","","TC_07_01_04 | Verify Search articles with Valid Query","Verify that relevant articles are displayed."
