"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Dec 13 19:08:30 GMT 2024","Fri Dec 13 19:08:30 GMT 2024","309","webkit","","Unauthorized user","","","TC_09_03_04 | Verify switch to ""y"" categories  and select/clear all TLDs , if this the list of the category is not empty",""
"failed","Fri Dec 13 19:04:24 GMT 2024","Fri Dec 13 19:04:24 GMT 2024","306","webkit","","My profile","","","TC_08_05 | Verify the user is able to see a Wallet balance and Top-Up button options in the Billing section",""
"failed","Fri Dec 13 19:04:14 GMT 2024","Fri Dec 13 19:04:14 GMT 2024","298","webkit","","My profile","","","TC_08_08 | Verify Modal Window “Top Up - by Bank Card” opens with Relevant buttons if no cards are added.",""
"failed","Fri Dec 13 19:02:00 GMT 2024","Fri Dec 13 19:02:01 GMT 2024","328","webkit","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A",""
"failed","Fri Dec 13 19:07:45 GMT 2024","Fri Dec 13 19:07:45 GMT 2024","304","webkit","","Unauthorized user","","","TC_09_03_04 | Verify switch to ""p"" categories  and select/clear all TLDs , if this the list of the category is not empty",""
"failed","Fri Dec 13 19:07:05 GMT 2024","Fri Dec 13 19:07:06 GMT 2024","324","webkit","","Unauthorized user","","","TC_09_03_04 | Verify switch to ""h"" categories  and select/clear all TLDs , if this the list of the category is not empty",""
"skipped","Fri Dec 13 19:05:07 GMT 2024","Fri Dec 13 19:05:07 GMT 2024","0","webkit","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)",""
"failed","Fri Dec 13 19:06:11 GMT 2024","Fri Dec 13 19:06:11 GMT 2024","314","webkit","","Unauthorized user","","","TC_09_04_02 | Verify unauthorised user is redirected to the Login Page from the Free subscription SSL Сertificates",""
"skipped","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","1","webkit","","Navigation","","","TC_03_01_01 |  Verify that user can navigate through Header links Registered domains",""
"failed","Fri Dec 13 19:01:57 GMT 2024","Fri Dec 13 19:01:57 GMT 2024","299","webkit","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button",""
"failed","Fri Dec 13 19:03:16 GMT 2024","Fri Dec 13 19:03:16 GMT 2024","327","webkit","","Blog","","","TC_06_02 | Verify Search Results and Search Field Behaviors",""
"skipped","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","0","webkit","","Navigation","","","TC_03_01_08 |  Verify that user can navigate through Header links Logo",""
"failed","Fri Dec 13 19:05:36 GMT 2024","Fri Dec 13 19:05:37 GMT 2024","300","webkit","","Unauthorized user","","","TC_09_03_01| Verify unauthorized user can open modal window with filters for advanced search",""
"failed","Fri Dec 13 19:04:57 GMT 2024","Fri Dec 13 19:04:57 GMT 2024","314","webkit","","Unauthorized user","","","TC_09_01_06|  Verify that non authorized user can navigate through  HelpCenter page",""
"failed","Fri Dec 13 19:07:10 GMT 2024","Fri Dec 13 19:07:11 GMT 2024","309","webkit","","Unauthorized user","","","TC_09_03_04 | Verify switch to ""i"" categories  and select/clear all TLDs , if this the list of the category is not empty",""
"skipped","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","0","webkit","","Navigation","","","TC_03_01_03 |  Verify that user can navigate through Header links Transfer",""
"failed","Fri Dec 13 19:01:03 GMT 2024","Fri Dec 13 19:01:04 GMT 2024","311","webkit","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @",""
"failed","Fri Dec 13 19:03:19 GMT 2024","Fri Dec 13 19:03:20 GMT 2024","306","webkit","","Blog","","","TC_06_04 | Verify switching between Blog articles By category",""
"failed","Fri Dec 13 19:09:24 GMT 2024","Fri Dec 13 19:09:24 GMT 2024","313","webkit","","Contact Us","","","TC_09_06_09 | Verify unauthorized users can submit the ""Contact Us"" form for ""Bug/Technical Issue"" Type",""
"failed","Fri Dec 13 19:03:36 GMT 2024","Fri Dec 13 19:03:37 GMT 2024","308","webkit","","Help Center","","","TC_07_01_04 | Verify Search articles with Valid Query",""
"failed","Fri Dec 13 19:03:50 GMT 2024","Fri Dec 13 19:03:50 GMT 2024","312","webkit","","My profile","","","TC_08_01 | Verify the Profile Dropdown Menu is displayed on ""My Profile"" Button Click",""
"failed","Fri Dec 13 19:01:43 GMT 2024","Fri Dec 13 19:01:43 GMT 2024","302","webkit","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain",""
"failed","Fri Dec 13 19:04:32 GMT 2024","Fri Dec 13 19:04:33 GMT 2024","302","webkit","","Unauthorized user","","","TC_09_01_01|  Verify that non authorized user can navigate through  Transfer page",""
"failed","Fri Dec 13 19:04:27 GMT 2024","Fri Dec 13 19:04:28 GMT 2024","293","webkit","","My profile. Section 2FA","","","TC_08_02_03 | Verify the user can enable/disable Two-factor authentication (2FA)",""
"failed","Fri Dec 13 19:03:40 GMT 2024","Fri Dec 13 19:03:40 GMT 2024","306","webkit","","Help Center","","","TC_07_02_01 | Verify the user can navigate through the Knowledge Base sections",""
"failed","Fri Dec 13 19:04:21 GMT 2024","Fri Dec 13 19:04:21 GMT 2024","300","webkit","","My profile","","","TC_08_04_02 |  Verify user receives notifications after Account deletion is canceled",""
"failed","Fri Dec 13 19:07:15 GMT 2024","Fri Dec 13 19:07:16 GMT 2024","301","webkit","","Unauthorized user","","","TC_09_03_04 | Verify switch to ""j"" categories  and select/clear all TLDs , if this the list of the category is not empty",""
"skipped","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","0","webkit","","Delete Account","","","TC_02_04 | Account Deletion Without 2FA",""
"failed","Fri Dec 13 19:02:55 GMT 2024","Fri Dec 13 19:02:56 GMT 2024","321","webkit","","DNS Records","","","TC_04_14 | Visual Test: Verify text in dialog ""Add new DNS-record"".",""
"skipped","Fri Dec 13 19:04:01 GMT 2024","Fri Dec 13 19:04:01 GMT 2024","0","webkit","","My profile","","","TC_08_06 | Verify user can change currency from EUR (€) to USD ($) in the Profile Menu",""
"failed","Fri Dec 13 19:06:26 GMT 2024","Fri Dec 13 19:06:26 GMT 2024","316","webkit","","Unauthorized user","","","TC_09_04_02 | Verify unauthorised user is redirected to the Login Page from the EV subscription SSL Сertificates",""
"failed","Fri Dec 13 19:05:56 GMT 2024","Fri Dec 13 19:05:56 GMT 2024","305","webkit","","Unauthorized user","","","TC_09_04_01 | Verify unauthorised user is redirected to the Login Page by clicking on the Hosting link in header",""
"failed","Fri Dec 13 19:07:25 GMT 2024","Fri Dec 13 19:07:25 GMT 2024","314","webkit","","Unauthorized user","","","TC_09_03_04 | Verify switch to ""l"" categories  and select/clear all TLDs , if this the list of the category is not empty",""
"failed","Fri Dec 13 19:09:04 GMT 2024","Fri Dec 13 19:09:04 GMT 2024","322","webkit","","Contact Us","","","TC_09_06_05 | Verify unauthorized users can submit the ""Contact Us"" form for ""Hosting"" Type",""
"failed","Fri Dec 13 19:06:21 GMT 2024","Fri Dec 13 19:06:21 GMT 2024","307","webkit","","Unauthorized user","","","TC_09_04_02 | Verify unauthorised user is redirected to the Login Page from the OV subscription SSL Сertificates",""
"failed","Fri Dec 13 19:05:31 GMT 2024","Fri Dec 13 19:05:32 GMT 2024","310","webkit","","Unauthorized user","","","TC_09_03_02 | Verify that filters button has badge indicator when at least one filter is applied",""
"failed","Fri Dec 13 19:01:28 GMT 2024","Fri Dec 13 19:01:28 GMT 2024","313","webkit","","Registration","","","TC_01_01_03 | Verify redirection to ""Check your email"" form and its elements",""
"failed","Fri Dec 13 19:04:42 GMT 2024","Fri Dec 13 19:04:42 GMT 2024","310","webkit","","Unauthorized user","","","TC_09_01_03|  Verify that non authorized user can navigate through  WhoIs page",""
"failed","Fri Dec 13 19:01:50 GMT 2024","Fri Dec 13 19:01:50 GMT 2024","319","webkit","","DNS Records","","","TC_04_13 | Visual Test: Verify text in dialog ""Create hosted zone"".",""
"failed","Fri Dec 13 19:03:26 GMT 2024","Fri Dec 13 19:03:26 GMT 2024","296","webkit","","Blog","","","TC_06_01 | Verify Blog search functionality with random characters",""
"failed","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","298","webkit","","Authorization","","","TC_02_01 | Verify login with invalid credentials.",""
"failed","Fri Dec 13 19:03:29 GMT 2024","Fri Dec 13 19:03:30 GMT 2024","286","webkit","","Help Center","","","TC_07_01_01 | Verify the user can search articles in the Help Center with random characters",""
"failed","Fri Dec 13 19:02:24 GMT 2024","Fri Dec 13 19:02:25 GMT 2024","335","webkit","","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields A. Ignored optional fields",""
"skipped","Fri Dec 13 19:05:22 GMT 2024","Fri Dec 13 19:05:22 GMT 2024","0","webkit","","Unauthorized user","","","TC_09_03_05 | Verify unauthorized user can select TLD in different categories and see relevant search results",""
"failed","Fri Dec 13 19:03:13 GMT 2024","Fri Dec 13 19:03:13 GMT 2024","298","webkit","","Blog","","","TC_06_06 |Verify Autocomplete Suggestions Displayed for Partial and Empty Search Input",""
"skipped","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","0","webkit","","Navigation","","","TC_03_01_04 |  Verify that user can navigate through Header links WHOIS",""
"failed","Fri Dec 13 19:08:00 GMT 2024","Fri Dec 13 19:08:00 GMT 2024","312","webkit","","Unauthorized user","","","TC_09_03_04 | Verify switch to ""s"" categories  and select/clear all TLDs , if this the list of the category is not empty",""
"failed","Fri Dec 13 19:02:45 GMT 2024","Fri Dec 13 19:02:45 GMT 2024","306","webkit","","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields TXT. Ignored optional fields",""
"skipped","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","0","webkit","","Navigation","","","TC_03_01_06 |  Verify that user can navigate through Header links SSL certificates",""
"failed","Fri Dec 13 19:02:28 GMT 2024","Fri Dec 13 19:02:28 GMT 2024","338","webkit","","DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields AAAA. Ignored optional fields",""
"failed","Fri Dec 13 19:03:02 GMT 2024","Fri Dec 13 19:03:03 GMT 2024","296","webkit","","Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone",""
"skipped","Fri Dec 13 19:01:40 GMT 2024","Fri Dec 13 19:01:40 GMT 2024","0","webkit","","Navigation","","","TC_03_02_01 | Verify navigation to Home page from fromFooterLogo",""
