"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 13 17:03:08 GMT 2024","Wed Nov 13 17:03:11 GMT 2024","2694","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Wed Nov 13 16:59:49 GMT 2024","Wed Nov 13 16:59:58 GMT 2024","9320","chromium","","Domains > DNSSEC","","","TC_04_08 | Verify user can enable DNSSEC","To verify DNSSEC can be enabled"
"passed","Wed Nov 13 17:02:08 GMT 2024","Wed Nov 13 17:02:15 GMT 2024","6876","chromium","","My profile","","","TC_08_02_04 | Verify user can change currency from EUR (€) to USD ($)","To verify that the user can change currency"
"passed","Wed Nov 13 16:56:22 GMT 2024","Wed Nov 13 16:56:26 GMT 2024","3631","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Wed Nov 13 17:02:57 GMT 2024","Wed Nov 13 17:03:00 GMT 2024","2483","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"skipped","Wed Nov 13 17:00:30 GMT 2024","Wed Nov 13 17:00:30 GMT 2024","0","chromium","","Domains > DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields MX",""
"skipped","Wed Nov 13 17:00:30 GMT 2024","Wed Nov 13 17:00:30 GMT 2024","0","chromium","","Domains > DNS Records","","","TC_04_06 | Verify user can edit DNS record in hosted zone",""
"passed","Wed Nov 13 17:02:55 GMT 2024","Wed Nov 13 17:02:57 GMT 2024","2765","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Wed Nov 13 16:59:28 GMT 2024","Wed Nov 13 16:59:37 GMT 2024","8491","chromium","","Domains > Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone","To verify, that user is able to delete hosted zone"
"passed","Wed Nov 13 17:03:25 GMT 2024","Wed Nov 13 17:03:32 GMT 2024","6976","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Wed Nov 13 16:58:35 GMT 2024","Wed Nov 13 16:58:40 GMT 2024","5244","chromium","","Navigation","","","TC_03_02_01 | Verify navigation to Home page from fromFooterLogo","To verify that user can navigate to Home page from fromFooterLogo."
"passed","Wed Nov 13 17:02:15 GMT 2024","Wed Nov 13 17:02:22 GMT 2024","7094","chromium","","My profile","","","TC_08_06 | Verify user can change currency from USD ($) to EUR (€) in the Profile Menu","To verify, that the user can change currency USD (EUR) in the Profile Menu"
"skipped","Wed Nov 13 17:00:30 GMT 2024","Wed Nov 13 17:00:30 GMT 2024","0","chromium","","Domains > DNS Records","","","TC_04_05 | ""Hosted zones - DNS Record - Create with required fields A. Ignored optional fields",""
"skipped","Wed Nov 13 17:00:30 GMT 2024","Wed Nov 13 17:00:30 GMT 2024","0","chromium","","Domains > DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields AAAA",""
"passed","Wed Nov 13 16:58:53 GMT 2024","Wed Nov 13 16:59:10 GMT 2024","16219","chromium","","Domains > Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Wed Nov 13 17:03:11 GMT 2024","Wed Nov 13 17:03:14 GMT 2024","2853","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"passed","Wed Nov 13 17:02:45 GMT 2024","Wed Nov 13 17:02:55 GMT 2024","9504","chromium","","My profile","","","TC_08_03 | Verify user can see pre-defined contact on his Contacts page","To verify, that pre-defined contact is present on the Contacts page"
"passed","Wed Nov 13 17:02:22 GMT 2024","Wed Nov 13 17:02:29 GMT 2024","6690","chromium","","My profile","","","TC_08_06 | Verify user can change currency from EUR (€) to USD ($) in the Profile Menu","To verify, that the user can change currency USD (EUR) in the Profile Menu"
