"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 19:56:56 GMT 2024","Wed Oct 30 19:56:59 GMT 2024","2842","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 19:57:48 GMT 2024","Wed Oct 30 19:57:51 GMT 2024","2667","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"skipped","Wed Oct 30 19:57:17 GMT 2024","Wed Oct 30 19:57:17 GMT 2024","1","chromium","","DNS Records","","","TC_04_02 | Verify search by hosted zone name.",""
"passed","Wed Oct 30 19:57:46 GMT 2024","Wed Oct 30 19:57:48 GMT 2024","2597","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"skipped","Wed Oct 30 19:57:17 GMT 2024","Wed Oct 30 19:57:17 GMT 2024","1","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button",""
"passed","Wed Oct 30 19:57:43 GMT 2024","Wed Oct 30 19:57:46 GMT 2024","2520","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"skipped","Wed Oct 30 19:57:30 GMT 2024","Wed Oct 30 19:57:30 GMT 2024","0","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Wed Oct 30 19:57:51 GMT 2024","Wed Oct 30 19:57:56 GMT 2024","4729","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Wed Oct 30 19:57:56 GMT 2024","Wed Oct 30 19:58:00 GMT 2024","4799","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
"passed","Wed Oct 30 19:57:33 GMT 2024","Wed Oct 30 19:57:35 GMT 2024","2416","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Wed Oct 30 19:57:30 GMT 2024","Wed Oct 30 19:57:33 GMT 2024","2516","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Wed Oct 30 19:57:04 GMT 2024","Wed Oct 30 19:57:10 GMT 2024","5878","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Wed Oct 30 19:56:51 GMT 2024","Wed Oct 30 19:56:53 GMT 2024","2788","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 19:57:17 GMT 2024","Wed Oct 30 19:57:25 GMT 2024","7854","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Wed Oct 30 19:56:54 GMT 2024","Wed Oct 30 19:56:56 GMT 2024","2542","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 19:57:25 GMT 2024","Wed Oct 30 19:57:30 GMT 2024","4802","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Wed Oct 30 19:57:38 GMT 2024","Wed Oct 30 19:57:41 GMT 2024","2875","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Wed Oct 30 19:56:59 GMT 2024","Wed Oct 30 19:57:04 GMT 2024","5180","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Wed Oct 30 19:57:35 GMT 2024","Wed Oct 30 19:57:38 GMT 2024","2748","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Wed Oct 30 19:56:47 GMT 2024","Wed Oct 30 19:56:51 GMT 2024","3187","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Wed Oct 30 19:57:10 GMT 2024","Wed Oct 30 19:57:17 GMT 2024","7324","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA","To verify user can delete account without 2FA"
"passed","Wed Oct 30 19:57:41 GMT 2024","Wed Oct 30 19:57:43 GMT 2024","2539","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
