"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 04 05:32:16 GMT 2024","Mon Nov 04 05:32:18 GMT 2024","2441","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Mon Nov 04 05:29:51 GMT 2024","Mon Nov 04 05:29:53 GMT 2024","2460","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Mon Nov 04 05:31:26 GMT 2024","Mon Nov 04 05:31:30 GMT 2024","4789","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Mon Nov 04 05:32:13 GMT 2024","Mon Nov 04 05:32:16 GMT 2024","2645","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Mon Nov 04 05:32:31 GMT 2024","Mon Nov 04 05:32:34 GMT 2024","2503","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"skipped","Mon Nov 04 05:32:03 GMT 2024","Mon Nov 04 05:32:03 GMT 2024","1","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Mon Nov 04 05:32:34 GMT 2024","Mon Nov 04 05:32:38 GMT 2024","4148","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Mon Nov 04 05:31:58 GMT 2024","Mon Nov 04 05:32:03 GMT 2024","4260","chromium","","My profile","","","TC_08_01 | Verify the Profile Dropdown Menu is displayed on ""My Profile"" Button Click","To verify the Profile Dropdown Menu on clicking ""My Profile"
"passed","Mon Nov 04 05:31:44 GMT 2024","Mon Nov 04 05:31:51 GMT 2024","6418","chromium","","Hosted zones","","","TC_04_03_02 | Verify user can delete hosted zone","To verify, that user is able to delete hosted zone"
"passed","Mon Nov 04 05:31:06 GMT 2024","Mon Nov 04 05:31:13 GMT 2024","7407","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields NS","Verify DNS Record created with all fields."
"passed","Mon Nov 04 05:30:28 GMT 2024","Mon Nov 04 05:30:35 GMT 2024","7140","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields A","Verify DNS Record created with all fields."
"passed","Mon Nov 04 05:30:03 GMT 2024","Mon Nov 04 05:30:10 GMT 2024","6748","chromium","","DNS Records","","","TC_04_11 | ""Add new DNS-record modal - verify copy button adds text to clipboard.","Verify copy button works properly."
"passed","Mon Nov 04 05:31:30 GMT 2024","Mon Nov 04 05:31:43 GMT 2024","12367","chromium","","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Mon Nov 04 05:30:42 GMT 2024","Mon Nov 04 05:30:51 GMT 2024","8326","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields CNAME","Verify DNS Record created with all fields."
"passed","Mon Nov 04 05:31:51 GMT 2024","Mon Nov 04 05:31:58 GMT 2024","7020","chromium","","DNSSEC","","","TC_04_08 | Verify user can enable DNSSEC","To verify DNSSEC can be enabled"
"passed","Mon Nov 04 05:32:26 GMT 2024","Mon Nov 04 05:32:29 GMT 2024","2475","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Mon Nov 04 05:31:20 GMT 2024","Mon Nov 04 05:31:26 GMT 2024","5238","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Mon Nov 04 05:31:13 GMT 2024","Mon Nov 04 05:31:20 GMT 2024","7026","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields TXT","Verify DNS Record created with all fields."
"skipped","Mon Nov 04 05:30:03 GMT 2024","Mon Nov 04 05:30:03 GMT 2024","0","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA",""
"passed","Mon Nov 04 05:29:46 GMT 2024","Mon Nov 04 05:29:48 GMT 2024","2663","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Mon Nov 04 05:32:21 GMT 2024","Mon Nov 04 05:32:24 GMT 2024","2808","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Mon Nov 04 05:30:51 GMT 2024","Mon Nov 04 05:30:58 GMT 2024","7487","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields DS","Verify DNS Record created with all fields."
"passed","Mon Nov 04 05:29:37 GMT 2024","Mon Nov 04 05:29:45 GMT 2024","8198","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Mon Nov 04 05:32:29 GMT 2024","Mon Nov 04 05:32:31 GMT 2024","2464","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"passed","Mon Nov 04 05:30:21 GMT 2024","Mon Nov 04 05:30:28 GMT 2024","6967","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button","Verify DNS Record with required fields"
"passed","Mon Nov 04 05:29:48 GMT 2024","Mon Nov 04 05:29:51 GMT 2024","2587","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Mon Nov 04 05:29:53 GMT 2024","Mon Nov 04 05:29:57 GMT 2024","4083","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Mon Nov 04 05:30:58 GMT 2024","Mon Nov 04 05:31:06 GMT 2024","7907","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields MX","Verify DNS Record created with all fields."
"passed","Mon Nov 04 05:32:09 GMT 2024","Mon Nov 04 05:32:13 GMT 2024","4673","chromium","","My profile","","","TC_08_06 | Verify the user can change currency USD (EUR) in the Profile Menu","To verify, that the user can change currency USD (EUR) in the Profile Menu"
"passed","Mon Nov 04 05:30:10 GMT 2024","Mon Nov 04 05:30:21 GMT 2024","11155","chromium","","DNS Records","","","TC_04_12 | ""Add new DNS-record modal - verify info tooltip appeared.","Verify copy button works properly."
"passed","Mon Nov 04 05:32:24 GMT 2024","Mon Nov 04 05:32:26 GMT 2024","2158","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Mon Nov 04 05:32:03 GMT 2024","Mon Nov 04 05:32:09 GMT 2024","5895","chromium","","My profile","","","TC_08_02_03 | Verify the user can enable/disable Two-factor authentication (2FA)","Verify the user can enable/disable Two-factor authentication (2FA)"
"passed","Mon Nov 04 05:29:57 GMT 2024","Mon Nov 04 05:30:03 GMT 2024","5407","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Mon Nov 04 05:30:35 GMT 2024","Mon Nov 04 05:30:42 GMT 2024","7337","chromium","","DNS Records","","","TC_04_04 | ""Hosted zones - DNS Record - Create with all fields AAAA","Verify DNS Record created with all fields."
"passed","Mon Nov 04 05:32:18 GMT 2024","Mon Nov 04 05:32:21 GMT 2024","2883","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Mon Nov 04 05:32:38 GMT 2024","Mon Nov 04 05:32:42 GMT 2024","4402","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
