"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 26 14:46:52 GMT 2024","Tue Nov 26 14:46:58 GMT 2024","6639","chromium","04Domains.spec.js","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button","Verify DNS Record with required fields"
"passed","Tue Nov 26 14:51:16 GMT 2024","Tue Nov 26 14:51:21 GMT 2024","5075","chromium","08MyProfile.spec.js","My profile","","","TC_08_02_04 | Verify user can change currency from EUR (€) to USD ($)","To verify that the user can change currency"
"skipped","Tue Nov 26 14:52:53 GMT 2024","Tue Nov 26 14:52:53 GMT 2024","0","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_03_01| Verify unauthorized user can open modal window with filters for advanced search",""
"passed","Tue Nov 26 14:45:10 GMT 2024","Tue Nov 26 14:45:17 GMT 2024","6218","chromium","02Authorization.spec.js","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Tue Nov 26 14:43:34 GMT 2024","Tue Nov 26 14:43:37 GMT 2024","2605","chromium","01Registration.spec.js","Registration","","","TC_01_01_01 | Verify Registration form elements","Verify the registration form contains all required elements for a complete user registration"
"passed","Tue Nov 26 14:52:13 GMT 2024","Tue Nov 26 14:52:16 GMT 2024","2469","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Tue Nov 26 14:53:05 GMT 2024","Tue Nov 26 14:53:08 GMT 2024","2554","chromium","09NonAuthorizedUser.spec.js","Unauthorized user","","","TC_09_04_03 | Verify unauthorised user is redirected to the Login Page by clicking on Bulk transfer button on Transfer Page","Verify an unauthorized user is redirected to the Login Page by clicking on the Bulk transfer button on Transfer Page"
"passed","Tue Nov 26 14:50:40 GMT 2024","Tue Nov 26 14:50:45 GMT 2024","4877","chromium","07HelpCenter.spec.js","Help Center","","","TC_07_01_04 | Verify Search articles with Valid Query","Verify that relevant articles are displayed."
"passed","Tue Nov 26 14:49:32 GMT 2024","Tue Nov 26 14:49:40 GMT 2024","7900","chromium","04Domains.spec.js","Hosted zones","","","TC_04_03_01| Verify user can create hosted zone","To verify, that user is able to create hosted zone"
"passed","Tue Nov 26 14:45:52 GMT 2024","Tue Nov 26 14:45:57 GMT 2024","4452","chromium","03Navigation.spec.js","Navigation","","","TC_03_01_08 |  Verify that user can navigate through Header links Logo","To verify that user can navigate through Header links."
