"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 20:11:26 GMT 2024","Wed Oct 30 20:11:28 GMT 2024","2347","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 20:12:13 GMT 2024","Wed Oct 30 20:12:16 GMT 2024","2852","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Wed Oct 30 20:12:19 GMT 2024","Wed Oct 30 20:12:22 GMT 2024","2821","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"skipped","Wed Oct 30 20:12:01 GMT 2024","Wed Oct 30 20:12:01 GMT 2024","1","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Wed Oct 30 20:12:11 GMT 2024","Wed Oct 30 20:12:13 GMT 2024","2648","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Wed Oct 30 20:11:47 GMT 2024","Wed Oct 30 20:11:56 GMT 2024","8625","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
"passed","Wed Oct 30 20:12:22 GMT 2024","Wed Oct 30 20:12:26 GMT 2024","4180","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"skipped","Wed Oct 30 20:11:47 GMT 2024","Wed Oct 30 20:11:47 GMT 2024","1","chromium","","DNS Records","","","TC_04_02 | Verify search by hosted zone name.",""
"passed","Wed Oct 30 20:11:23 GMT 2024","Wed Oct 30 20:11:26 GMT 2024","2548","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 20:11:20 GMT 2024","Wed Oct 30 20:11:23 GMT 2024","3227","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"passed","Wed Oct 30 20:11:31 GMT 2024","Wed Oct 30 20:11:36 GMT 2024","5039","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Wed Oct 30 20:12:05 GMT 2024","Wed Oct 30 20:12:08 GMT 2024","2829","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Wed Oct 30 20:11:56 GMT 2024","Wed Oct 30 20:12:01 GMT 2024","4744","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"passed","Wed Oct 30 20:11:36 GMT 2024","Wed Oct 30 20:11:40 GMT 2024","4288","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Wed Oct 30 20:12:26 GMT 2024","Wed Oct 30 20:12:29 GMT 2024","3142","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
"passed","Wed Oct 30 20:12:08 GMT 2024","Wed Oct 30 20:12:11 GMT 2024","2542","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Wed Oct 30 20:11:28 GMT 2024","Wed Oct 30 20:11:31 GMT 2024","2476","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 20:12:01 GMT 2024","Wed Oct 30 20:12:03 GMT 2024","2379","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"skipped","Wed Oct 30 20:11:47 GMT 2024","Wed Oct 30 20:11:47 GMT 2024","1","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button",""
"passed","Wed Oct 30 20:11:40 GMT 2024","Wed Oct 30 20:11:47 GMT 2024","7321","chromium","","Authorization","","","TC_02_04 | Account Deletion Without 2FA","To verify user can delete account without 2FA"
"passed","Wed Oct 30 20:12:03 GMT 2024","Wed Oct 30 20:12:05 GMT 2024","2409","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Wed Oct 30 20:12:16 GMT 2024","Wed Oct 30 20:12:19 GMT 2024","2494","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
