"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 21:31:44 GMT 2024","Wed Oct 30 21:31:47 GMT 2024","2944","chromium","","Unauthorized user","","","TC_09_02_02|  Verify unauthorized user can search occupied domains (no filters)","Verify that unauthorized user can search occupied domains (no filters)"
"passed","Wed Oct 30 21:31:32 GMT 2024","Wed Oct 30 21:31:35 GMT 2024","2603","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HelpCenter page","Verify that HelpCenter page is accessible for non authorized user"
"passed","Wed Oct 30 21:30:31 GMT 2024","Wed Oct 30 21:30:34 GMT 2024","3071","chromium","","Registration","","","TC_01_02_01 | Verify user is not able to sign up with an existing email","Verify that registration fails when an existing email is used"
"skipped","Wed Oct 30 21:31:18 GMT 2024","Wed Oct 30 21:31:18 GMT 2024","0","chromium","","My profile","","","TC_08_02_02 | Verify user can change Password when 2FA is disabled",""
"passed","Wed Oct 30 21:30:47 GMT 2024","Wed Oct 30 21:30:51 GMT 2024","3931","chromium","","Authorization","","","TC_02_01 | Verify login with invalid credentials.","To verify user is not able to login with empty and invalid credentials."
"passed","Wed Oct 30 21:30:37 GMT 2024","Wed Oct 30 21:30:40 GMT 2024","2566","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without domain","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 21:31:24 GMT 2024","Wed Oct 30 21:31:27 GMT 2024","2555","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  WhoIs page","Verify that WhoIs page is accessible for non authorized user"
"passed","Wed Oct 30 21:30:58 GMT 2024","Wed Oct 30 21:31:03 GMT 2024","4743","chromium","","Search domains","","","TC_04_09_02 | Verify user can search the non-registered domain in Whois page","To verify that user is able to search the non-registered domain in WhoIs"
"skipped","Wed Oct 30 21:30:51 GMT 2024","Wed Oct 30 21:30:51 GMT 2024","0","chromium","","DNS Records","","","TC_04_10 | ""Add new DNS-record"" modal was closed by Cancel or by X button",""
"passed","Wed Oct 30 21:30:42 GMT 2024","Wed Oct 30 21:30:47 GMT 2024","4239","chromium","","Authorization","","","TC_02_02 |  Verify user can login into their account without 2FA.","To verify user login process without 2FA."
"passed","Wed Oct 30 21:31:37 GMT 2024","Wed Oct 30 21:31:40 GMT 2024","2456","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ContactUs page","Verify that ContactUs page is accessible for non authorized user"
"failed","Wed Oct 30 21:31:14 GMT 2024","Wed Oct 30 21:31:18 GMT 2024","4133","chromium","","Search Hosted Zones","","","TC_04_02 | Verify search by hosted zone name","To verify, that user is able to search a hosted zone by name"
"passed","Wed Oct 30 21:30:40 GMT 2024","Wed Oct 30 21:30:42 GMT 2024","2644","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: domain less than 2 characters","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 21:31:27 GMT 2024","Wed Oct 30 21:31:29 GMT 2024","2510","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  SSLCertificates page","Verify that SSLCertificates page is accessible for non authorized user"
"passed","Wed Oct 30 21:31:40 GMT 2024","Wed Oct 30 21:31:44 GMT 2024","4072","chromium","","Unauthorized user","","","TC_09_02_01|  Verify unauthorized user can search available domains (no filters)","Verify that unauthorized user can search available domains (no filters)"
"passed","Wed Oct 30 21:31:29 GMT 2024","Wed Oct 30 21:31:32 GMT 2024","2620","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Blog page","Verify that Blog page is accessible for non authorized user"
"passed","Wed Oct 30 21:31:19 GMT 2024","Wed Oct 30 21:31:22 GMT 2024","2819","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  Transfer page","Verify that Transfer page is accessible for non authorized user"
"passed","Wed Oct 30 21:31:22 GMT 2024","Wed Oct 30 21:31:24 GMT 2024","2328","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  HomePage page","Verify that HomePage page is accessible for non authorized user"
"passed","Wed Oct 30 21:30:34 GMT 2024","Wed Oct 30 21:30:37 GMT 2024","2858","chromium","","Registration","","","TC_01_02_02 | Verify user is not able to sign up with an invalid email: without @","Verify that registration fails when an invalid email is used"
"passed","Wed Oct 30 21:31:35 GMT 2024","Wed Oct 30 21:31:37 GMT 2024","2610","chromium","","Unauthorized user","","","TC_09_01|  Verify that non authorized user can navigate through  ReportAbuse page","Verify that ReportAbuse page is accessible for non authorized user"
"passed","Wed Oct 30 21:30:51 GMT 2024","Wed Oct 30 21:30:58 GMT 2024","7554","chromium","","Search domains","","","TC_04_09_01 | Verify user can search the registered domain","To verify, that user is able to search the registered domain in WhoIs"
